session_id,duration_ms,location,metric_name,rollup_operation,range_name,metric_value
1,382,gpc,cycles_elapsed,avg,0,2.00108e+09
1,382,gpc,cycles_elapsed,avg,1,2.023e+09
1,382,gpc,cycles_elapsed,avg,2,2.00184e+09
1,382,gpc,cycles_elapsed,avg,3,2.02085e+09
1,382,gpc,cycles_elapsed,avg,4,1.98744e+09
1,382,gpc,cycles_elapsed,avg,5,2.02095e+09
1,382,gpc,cycles_elapsed,avg,6,1.99081e+09
1,382,gpc,cycles_elapsed,avg,7,2.01994e+09
1,382,gpc,cycles_elapsed,avg,8,1.98974e+09
1,382,gpc,cycles_elapsed,avg,9,2.02212e+09
1,382,gpc,cycles_elapsed,avg,10,1.99786e+09
1,382,gpc,cycles_elapsed,avg,11,2.02071e+09
1,382,gpc,cycles_elapsed,avg,12,1.99418e+09
1,382,gpc,cycles_elapsed,avg,13,2.02044e+09
1,382,gpc,cycles_elapsed,avg,14,1.97237e+09
1,382,gpc,cycles_elapsed,avg,15,2.01978e+09
1,382,gpc,cycles_elapsed,avg,16,1.99249e+09
1,382,gpc,cycles_elapsed,avg,17,2.02193e+09
1,382,gpc,cycles_elapsed,avg,18,1.97509e+09
1,382,gpc,cycles_elapsed,avg,19,2.02117e+09
1,382,gpc,cycles_elapsed,avg,20,1.98744e+09
1,382,gpc,cycles_elapsed,avg,21,2.02085e+09
1,382,gpc,cycles_elapsed,avg,22,1.98836e+09
1,382,gpc,cycles_elapsed,avg,23,2.02041e+09
1,382,gpc,cycles_elapsed,avg,24,1.98284e+09
1,382,gpc,cycles_elapsed,avg,25,2.02191e+09
1,382,gpc,cycles_elapsed,avg,26,1.99433e+09
1,382,gpc,cycles_elapsed,avg,27,2.02027e+09
1,382,gpc,cycles_elapsed,avg,28,1.98192e+09
1,382,gpc,cycles_elapsed,avg,29,2.01959e+09
1,382,gpc,cycles_elapsed,avg,30,1.98683e+09
1,382,gpc,cycles_elapsed,avg,31,2.01843e+09
1,382,gpc,cycles_elapsed,avg,32,2.01306e+09
1,382,gpc,cycles_elapsed,avg,33,2.02073e+09
1,382,gpc,cycles_elapsed,avg,34,1.98698e+09
1,382,gpc,cycles_elapsed,avg,35,2.01989e+09
1,382,gpc,cycles_elapsed,avg,36,1.9758e+09
1,382,gpc,cycles_elapsed,avg,37,2.02037e+09
1,382,gpc,cycles_elapsed,avg,38,1.98376e+09
1,382,gpc,cycles_elapsed,avg,39,2.01853e+09
1,382,gpc,cycles_elapsed,avg,40,2.00218e+09
1,382,gpc,cycles_elapsed,avg,41,2.02191e+09
1,382,gpc,cycles_elapsed,avg,42,2.00591e+09
1,382,gpc,cycles_elapsed,avg,43,2.01936e+09
1,382,gpc,cycles_elapsed,avg,44,1.99192e+09
