timestamp_ns,gpu_index,name,temperature_C,util_gpu_percent,util_mem_percent,mem_total_MB,mem_used_MB,mem_free_MB,clock_sm_MHz,clock_mem_MHz,clock_graphics_MHz,fan_speed_percent,power_draw_W,ecc_volatile_corrected,ecc_volatile_uncorrected,ecc_aggregate_corrected,ecc_aggregate_uncorrected
17876931903989,0,NVIDIA GeForce RTX 4060 Laptop GPU,50,0,0,8188,353,7835,210,405,210,-1,3.264,-1,-1,-1,-1
17877936056839,0,NVIDIA GeForce RTX 4060 Laptop GPU,50,0,0,8188,353,7835,210,405,210,-1,3.3,-1,-1,-1,-1
17878937973300,0,NVIDIA GeForce RTX 4060 Laptop GPU,51,0,0,8188,465,7723,1470,7000,1470,-1,3.377,-1,-1,-1,-1
17879939556213,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,2,0,8188,531,7657,2040,7000,2040,-1,13.167,-1,-1,-1,-1
17880941363217,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,2,0,8188,531,7657,2040,7000,2040,-1,16.284,-1,-1,-1,-1
17881942994125,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,1,0,8188,531,7657,2040,7000,2040,-1,16.235,-1,-1,-1,-1
17882944565959,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,2,0,8188,531,7657,2040,7000,2040,-1,16.446,-1,-1,-1,-1
