timestamp_ns,gpu_index,name,temperature_C,util_gpu_percent,util_mem_percent,mem_total_MB,mem_used_MB,mem_free_MB,clock_sm_MHz,clock_mem_MHz,clock_graphics_MHz,fan_speed_percent,power_draw_W,ecc_volatile_corrected,ecc_volatile_uncorrected,ecc_aggregate_corrected,ecc_aggregate_uncorrected,total_energy_mJ
2025-05-20 07:34:44.609,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,1470,7000,1470,-1,8.162,-1,-1,-1,-1,657927956
2025-05-20 07:34:45.619,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,1470,7000,1470,-1,8.069,-1,-1,-1,-1,658024510
2025-05-20 07:34:46.625,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,1470,7000,1470,-1,8.102,-1,-1,-1,-1,658118431
2025-05-20 07:34:47.628,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,1470,7000,1470,-1,8.084,-1,-1,-1,-1,658221953
2025-05-20 07:34:48.631,0,NVIDIA GeForce RTX 4060 Laptop GPU,40,13,1,8188,7933,255,1515,7000,1515,-1,8.333,-1,-1,-1,-1,658313803
2025-05-20 07:34:49.634,0,NVIDIA GeForce RTX 4060 Laptop GPU,45,93,18,8188,7933,255,1170,5500,1170,-1,32.405,-1,-1,-1,-1,658380435
2025-05-20 07:34:50.638,0,NVIDIA GeForce RTX 4060 Laptop GPU,46,98,19,8188,7933,255,1215,5500,1215,-1,34.349,-1,-1,-1,-1,658479452
2025-05-20 07:34:51.644,0,NVIDIA GeForce RTX 4060 Laptop GPU,46,97,5,8188,7933,255,1725,5500,1725,-1,34.518,-1,-1,-1,-1,658568454
2025-05-20 07:34:52.648,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,100,2,8188,7933,255,1710,5500,1710,-1,35.059,-1,-1,-1,-1,658640077
2025-05-20 07:34:53.651,0,NVIDIA GeForce RTX 4060 Laptop GPU,45,98,23,8188,7933,255,1860,5500,1860,-1,34.221,-1,-1,-1,-1,658734022
2025-05-20 07:34:54.654,0,NVIDIA GeForce RTX 4060 Laptop GPU,46,98,18,8188,7933,255,1200,5500,1200,-1,36.204,-1,-1,-1,-1,658873560
2025-05-20 07:34:55.663,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,98,18,8188,7933,255,1185,5500,1185,-1,34.826,-1,-1,-1,-1,658988420
2025-05-20 07:34:56.667,0,NVIDIA GeForce RTX 4060 Laptop GPU,48,100,2,8188,7933,255,1710,5500,1710,-1,34.748,-1,-1,-1,-1,659116622
2025-05-20 07:34:57.670,0,NVIDIA GeForce RTX 4060 Laptop GPU,48,100,2,8188,7933,255,1710,5500,1710,-1,35.038,-1,-1,-1,-1,659248233
2025-05-20 07:34:58.674,0,NVIDIA GeForce RTX 4060 Laptop GPU,49,98,16,8188,7933,255,1200,5500,1200,-1,32.878,-1,-1,-1,-1,659317972
2025-05-20 07:34:59.684,0,NVIDIA GeForce RTX 4060 Laptop GPU,49,98,18,8188,7933,255,1155,5500,1155,-1,34.978,-1,-1,-1,-1,659381175
2025-05-20 07:35:00.689,0,NVIDIA GeForce RTX 4060 Laptop GPU,49,98,18,8188,7933,255,1710,5500,1710,-1,34.406,-1,-1,-1,-1,659441863
2025-05-20 07:35:01.693,0,NVIDIA GeForce RTX 4060 Laptop GPU,49,100,2,8188,7933,255,1680,5500,1680,-1,35.085,-1,-1,-1,-1,659518195
2025-05-20 07:35:02.705,0,NVIDIA GeForce RTX 4060 Laptop GPU,49,70,14,8188,7933,255,1200,5500,1200,-1,32.655,-1,-1,-1,-1,659602868
2025-05-20 07:35:03.710,0,NVIDIA GeForce RTX 4060 Laptop GPU,48,97,18,8188,7933,255,1185,5500,1185,-1,36.22,-1,-1,-1,-1,659678786
2025-05-20 07:35:04.714,0,NVIDIA GeForce RTX 4060 Laptop GPU,50,98,19,8188,7933,255,1140,5500,1140,-1,34.92,-1,-1,-1,-1,659759154
2025-05-20 07:35:05.720,0,NVIDIA GeForce RTX 4060 Laptop GPU,50,100,2,8188,7933,255,1710,5500,1710,-1,34.493,-1,-1,-1,-1,659861240
2025-05-20 07:35:06.723,0,NVIDIA GeForce RTX 4060 Laptop GPU,51,100,2,8188,7933,255,1695,5500,1695,-1,35.067,-1,-1,-1,-1,659981736
2025-05-20 07:35:07.726,0,NVIDIA GeForce RTX 4060 Laptop GPU,51,95,17,8188,7933,255,2040,5500,2040,-1,33.016,-1,-1,-1,-1,660111318
2025-05-20 07:35:08.731,0,NVIDIA GeForce RTX 4060 Laptop GPU,51,98,18,8188,7933,255,1335,5500,1335,-1,35.333,-1,-1,-1,-1,660214562
2025-05-20 07:35:09.739,0,NVIDIA GeForce RTX 4060 Laptop GPU,51,98,18,8188,7933,255,1335,5500,1335,-1,34.955,-1,-1,-1,-1,660274406
2025-05-20 07:35:10.743,0,NVIDIA GeForce RTX 4060 Laptop GPU,51,100,2,8188,7933,255,1695,5500,1695,-1,34.93,-1,-1,-1,-1,660319312
2025-05-20 07:35:11.746,0,NVIDIA GeForce RTX 4060 Laptop GPU,50,100,2,8188,4317,3871,1710,5500,1710,-1,34.976,-1,-1,-1,-1,660377955
2025-05-20 07:35:12.749,0,NVIDIA GeForce RTX 4060 Laptop GPU,51,98,16,8188,7933,255,1185,5500,1185,-1,32.79,-1,-1,-1,-1,660450987
2025-05-20 07:35:13.757,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,98,18,8188,7933,255,1155,5500,1155,-1,35.116,-1,-1,-1,-1,660534106
2025-05-20 07:35:14.761,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,98,18,8188,7933,255,1680,5500,1680,-1,34.41,-1,-1,-1,-1,660631457
2025-05-20 07:35:15.764,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,100,2,8188,7933,255,1650,5500,1650,-1,35.345,-1,-1,-1,-1,660721727
2025-05-20 07:35:16.768,0,NVIDIA GeForce RTX 4060 Laptop GPU,53,93,15,8188,7933,255,2040,5500,2040,-1,32.438,-1,-1,-1,-1,660799937
2025-05-20 07:35:17.776,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,100,17,8188,7933,255,1185,5500,1185,-1,36.127,-1,-1,-1,-1,660908405
2025-05-20 07:35:18.781,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,100,17,8188,7933,255,1140,5500,1140,-1,34.977,-1,-1,-1,-1,661027128
2025-05-20 07:35:19.785,0,NVIDIA GeForce RTX 4060 Laptop GPU,53,100,4,8188,7933,255,1710,5500,1710,-1,34.539,-1,-1,-1,-1,661165973
2025-05-20 07:35:20.789,0,NVIDIA GeForce RTX 4060 Laptop GPU,53,100,2,8188,7933,255,1695,5500,1695,-1,34.999,-1,-1,-1,-1,661235569
2025-05-20 07:35:21.796,0,NVIDIA GeForce RTX 4060 Laptop GPU,54,98,30,8188,7933,255,1155,5500,1155,-1,32.629,-1,-1,-1,-1,661314052
2025-05-20 07:35:22.834,0,NVIDIA GeForce RTX 4060 Laptop GPU,53,98,16,8188,7933,255,1185,5500,1185,-1,34.785,-1,-1,-1,-1,661445431
2025-05-20 07:35:23.838,0,NVIDIA GeForce RTX 4060 Laptop GPU,53,100,16,8188,7933,255,1155,5500,1155,-1,34.971,-1,-1,-1,-1,661546635
2025-05-20 07:35:24.842,0,NVIDIA GeForce RTX 4060 Laptop GPU,54,100,2,8188,7933,255,1695,5500,1695,-1,34.801,-1,-1,-1,-1,661615734
2025-05-20 07:35:25.845,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,100,2,8188,4317,3871,1695,5500,1695,-1,35.037,-1,-1,-1,-1,661689693
2025-05-20 07:35:26.856,0,NVIDIA GeForce RTX 4060 Laptop GPU,54,98,17,8188,7933,255,1170,5500,1170,-1,33.505,-1,-1,-1,-1,661764906
2025-05-20 07:35:27.860,0,NVIDIA GeForce RTX 4060 Laptop GPU,54,100,17,8188,7933,255,1170,5500,1170,-1,34.756,-1,-1,-1,-1,661866933
2025-05-20 07:35:28.864,0,NVIDIA GeForce RTX 4060 Laptop GPU,54,100,17,8188,7933,255,1620,5500,1620,-1,34.388,-1,-1,-1,-1,661953004
2025-05-20 07:35:29.890,0,NVIDIA GeForce RTX 4060 Laptop GPU,54,100,2,8188,7933,255,1665,5500,1665,-1,35.109,-1,-1,-1,-1,662041586
2025-05-20 07:35:30.897,0,NVIDIA GeForce RTX 4060 Laptop GPU,54,74,14,8188,7933,255,1185,5500,1185,-1,32.855,-1,-1,-1,-1,662133836
2025-05-20 07:35:31.905,0,NVIDIA GeForce RTX 4060 Laptop GPU,54,98,18,8188,7933,255,1155,5500,1155,-1,34.867,-1,-1,-1,-1,662254414
2025-05-20 07:35:32.911,0,NVIDIA GeForce RTX 4060 Laptop GPU,54,100,17,8188,7933,255,1155,5500,1155,-1,34.973,-1,-1,-1,-1,662380259
2025-05-20 07:35:33.915,0,NVIDIA GeForce RTX 4060 Laptop GPU,55,100,2,8188,7933,255,1695,5500,1695,-1,34.411,-1,-1,-1,-1,662522427
2025-05-20 07:35:34.918,0,NVIDIA GeForce RTX 4060 Laptop GPU,55,100,2,8188,7933,255,1680,5500,1680,-1,35.004,-1,-1,-1,-1,662608112
2025-05-20 07:35:35.922,0,NVIDIA GeForce RTX 4060 Laptop GPU,55,97,25,8188,7933,255,1740,5500,1740,-1,33.406,-1,-1,-1,-1,662684938
2025-05-20 07:35:36.930,0,NVIDIA GeForce RTX 4060 Laptop GPU,54,98,18,8188,7933,255,1155,5500,1155,-1,34.573,-1,-1,-1,-1,662775533
2025-05-20 07:35:37.935,0,NVIDIA GeForce RTX 4060 Laptop GPU,54,100,16,8188,7933,255,1155,5500,1155,-1,34.886,-1,-1,-1,-1,662886676
2025-05-20 07:35:38.939,0,NVIDIA GeForce RTX 4060 Laptop GPU,55,100,2,8188,7933,255,1695,5500,1695,-1,34.772,-1,-1,-1,-1,663015584
2025-05-20 07:35:39.943,0,NVIDIA GeForce RTX 4060 Laptop GPU,55,100,2,8188,7933,255,1680,5500,1680,-1,35.065,-1,-1,-1,-1,663159508
2025-05-20 07:35:40.948,0,NVIDIA GeForce RTX 4060 Laptop GPU,56,97,32,8188,7933,255,1185,5500,1185,-1,32.706,-1,-1,-1,-1,663243692
2025-05-20 07:35:41.952,0,NVIDIA GeForce RTX 4060 Laptop GPU,55,99,17,8188,7933,255,1170,5500,1170,-1,34.9,-1,-1,-1,-1,663342363
2025-05-20 07:35:42.956,0,NVIDIA GeForce RTX 4060 Laptop GPU,54,100,16,8188,7933,255,1155,5500,1155,-1,34.988,-1,-1,-1,-1,663411844
2025-05-20 07:35:43.960,0,NVIDIA GeForce RTX 4060 Laptop GPU,56,100,2,8188,7933,255,1635,5500,1635,-1,34.774,-1,-1,-1,-1,663488511
2025-05-20 07:35:44.972,0,NVIDIA GeForce RTX 4060 Laptop GPU,53,100,2,8188,7933,255,2025,5500,2025,-1,33.678,-1,-1,-1,-1,663583314
