timestamp_ns,gpu_index,name,temperature_C,util_gpu_percent,util_mem_percent,mem_total_MB,mem_used_MB,mem_free_MB,clock_sm_MHz,clock_mem_MHz,clock_graphics_MHz,fan_speed_percent,power_draw_W,ecc_volatile_corrected,ecc_volatile_uncorrected,ecc_aggregate_corrected,ecc_aggregate_uncorrected,total_energy_mJ
2025-05-20 05:47:46.983,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,1470,7000,1470,-1,8.13,-1,-1,-1,-1,535708178
2025-05-20 05:47:47.992,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,1470,7000,1470,-1,7.989,-1,-1,-1,-1,535810575
2025-05-20 05:47:48.998,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,1470,7000,1470,-1,8.016,-1,-1,-1,-1,535910234
2025-05-20 05:47:50.001,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,1470,7000,1470,-1,7.992,-1,-1,-1,-1,536021196
2025-05-20 05:47:51.004,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,14,1,8188,7933,255,1470,7000,1470,-1,8.216,-1,-1,-1,-1,536123654
2025-05-20 05:47:52.007,0,NVIDIA GeForce RTX 4060 Laptop GPU,45,98,22,8188,7933,255,1545,5500,1545,-1,27.23,-1,-1,-1,-1,536207120
2025-05-20 05:47:53.010,0,NVIDIA GeForce RTX 4060 Laptop GPU,45,99,22,8188,7933,255,1545,5500,1545,-1,35.003,-1,-1,-1,-1,536309453
2025-05-20 05:47:54.016,0,NVIDIA GeForce RTX 4060 Laptop GPU,46,100,2,8188,7933,255,2040,5500,2040,-1,34.713,-1,-1,-1,-1,536416345
2025-05-20 05:47:55.019,0,NVIDIA GeForce RTX 4060 Laptop GPU,46,63,38,8188,7933,255,2040,5500,2040,-1,32.035,-1,-1,-1,-1,536536497
2025-05-20 05:47:56.023,0,NVIDIA GeForce RTX 4060 Laptop GPU,46,99,21,8188,7933,255,1530,5500,1530,-1,34.961,-1,-1,-1,-1,536637432
2025-05-20 05:47:57.026,0,NVIDIA GeForce RTX 4060 Laptop GPU,46,99,22,8188,7933,255,1500,5500,1500,-1,34.698,-1,-1,-1,-1,536718045
2025-05-20 05:47:58.038,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,100,2,8188,7933,255,1980,5500,1980,-1,34.48,-1,-1,-1,-1,536807369
2025-05-20 05:47:59.041,0,NVIDIA GeForce RTX 4060 Laptop GPU,45,98,25,8188,7933,255,2040,5500,2040,-1,31.469,-1,-1,-1,-1,536918052
2025-05-20 05:48:00.045,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,99,21,8188,7933,255,1470,5500,1470,-1,34.785,-1,-1,-1,-1,537055682
2025-05-20 05:48:01.054,0,NVIDIA GeForce RTX 4060 Laptop GPU,48,99,12,8188,7933,255,2040,5500,2040,-1,34.47,-1,-1,-1,-1,537165403
2025-05-20 05:48:02.058,0,NVIDIA GeForce RTX 4060 Laptop GPU,49,100,2,8188,7933,255,2010,5500,2010,-1,35.025,-1,-1,-1,-1,537229268
2025-05-20 05:48:03.061,0,NVIDIA GeForce RTX 4060 Laptop GPU,48,98,33,8188,7933,255,1545,5500,1545,-1,31.443,-1,-1,-1,-1,537315572
2025-05-20 05:48:04.085,0,NVIDIA GeForce RTX 4060 Laptop GPU,49,99,21,8188,7933,255,1485,5500,1485,-1,35.58,-1,-1,-1,-1,537445710
2025-05-20 05:48:05.093,0,NVIDIA GeForce RTX 4060 Laptop GPU,49,100,3,8188,7933,255,2040,5500,2040,-1,34.678,-1,-1,-1,-1,537584774
2025-05-20 05:48:06.096,0,NVIDIA GeForce RTX 4060 Laptop GPU,50,100,2,8188,7933,255,2010,5500,2010,-1,35.051,-1,-1,-1,-1,537679140
2025-05-20 05:48:07.100,0,NVIDIA GeForce RTX 4060 Laptop GPU,49,98,13,8188,7933,255,1455,7000,1455,-1,31.561,-1,-1,-1,-1,537745879
2025-05-20 05:48:08.103,0,NVIDIA GeForce RTX 4060 Laptop GPU,50,99,20,8188,7933,255,1560,5500,1560,-1,35.024,-1,-1,-1,-1,537826645
2025-05-20 05:48:09.111,0,NVIDIA GeForce RTX 4060 Laptop GPU,50,100,2,8188,7933,255,2025,5500,2025,-1,34.66,-1,-1,-1,-1,537907221
2025-05-20 05:48:10.116,0,NVIDIA GeForce RTX 4060 Laptop GPU,48,100,2,8188,7933,255,2040,5500,2040,-1,35.008,-1,-1,-1,-1,538007184
2025-05-20 05:48:11.119,0,NVIDIA GeForce RTX 4060 Laptop GPU,50,98,20,8188,7933,255,1470,5500,1470,-1,32.723,-1,-1,-1,-1,538131546
2025-05-20 05:48:12.124,0,NVIDIA GeForce RTX 4060 Laptop GPU,50,99,21,8188,7933,255,1545,5500,1545,-1,34.954,-1,-1,-1,-1,538212141
2025-05-20 05:48:13.131,0,NVIDIA GeForce RTX 4060 Laptop GPU,51,100,2,8188,7933,255,2010,5500,2010,-1,34.539,-1,-1,-1,-1,538274243
2025-05-20 05:48:14.134,0,NVIDIA GeForce RTX 4060 Laptop GPU,51,64,40,8188,7933,255,1500,5500,1500,-1,31.955,-1,-1,-1,-1,538317615
2025-05-20 05:48:15.138,0,NVIDIA GeForce RTX 4060 Laptop GPU,51,99,21,8188,7933,255,1485,5500,1485,-1,33.598,-1,-1,-1,-1,538385780
2025-05-20 05:48:16.141,0,NVIDIA GeForce RTX 4060 Laptop GPU,51,99,21,8188,7933,255,1470,5500,1470,-1,34.944,-1,-1,-1,-1,538460206
