,timestamp_ns,gpu_index,name,temperature_C,util_gpu_percent,util_mem_percent,mem_total_MB,mem_used_MB,mem_free_MB,clock_sm_MHz,clock_mem_MHz,clock_graphics_MHz,fan_speed_percent,power_draw_W,ecc_volatile_corrected,ecc_volatile_uncorrected,ecc_aggregate_corrected,ecc_aggregate_uncorrected,Range,App_name
382,3789649625314,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,8,3,8188,533,7655,2025,5500,2025,-1,16.523,-1,-1,-1,-1,2,Lenet5
383,3790653284831,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,12,4,8188,533,7655,2025,5500,2025,-1,16.372,-1,-1,-1,-1,2,Lenet5
384,3791654838254,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,9,4,8188,565,7623,2025,7000,2025,-1,16.039,-1,-1,-1,-1,2,Lenet5
385,3792657446579,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,13,5,8188,533,7655,2025,5500,2025,-1,16.43,-1,-1,-1,-1,2,Lenet5
386,3793660326590,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,8,3,8188,533,7655,2025,5500,2025,-1,16.391,-1,-1,-1,-1,2,Lenet5
387,3794669471341,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,9,3,8188,565,7623,2025,7000,2025,-1,16.212,-1,-1,-1,-1,2,Lenet5
388,3795672377893,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,10,4,8188,565,7623,2025,7000,2025,-1,16.127,-1,-1,-1,-1,2,Lenet5
389,3796675124795,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,11,4,8188,533,7655,2025,5500,2025,-1,16.397,-1,-1,-1,-1,2,Lenet5
390,3797683828190,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,10,3,8188,533,7655,2025,5500,2025,-1,16.414,-1,-1,-1,-1,2,Lenet5
391,3798685362238,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,8,3,8188,565,7623,2025,7000,2025,-1,15.998,-1,-1,-1,-1,2,Lenet5
392,3799688841266,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,10,4,8188,565,7623,2025,5500,2025,-1,16.387,-1,-1,-1,-1,2,Lenet5
393,3800690444715,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,1,0,8188,475,7713,2025,7000,2025,-1,14.752,-1,-1,-1,-1,2,Lenet5
394,3801693584457,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,5,0,8188,475,7713,2025,7000,2025,-1,15.367,-1,-1,-1,-1,2,Lenet5
395,3802695108412,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,5,0,8188,475,7713,2025,7000,2025,-1,15.494,-1,-1,-1,-1,2,Lenet5
396,3803697268334,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,4,0,8188,475,7713,2025,7000,2025,-1,16.255,-1,-1,-1,-1,2,Lenet5
397,3804699908913,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,4,0,8188,485,7703,2025,7000,2025,-1,16.508,-1,-1,-1,-1,2,Lenet5
398,3805701952838,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,5,0,8188,475,7713,2025,7000,2025,-1,16.473,-1,-1,-1,-1,2,Lenet5
399,3806704159435,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,4,0,8188,475,7713,2025,7000,2025,-1,16.377,-1,-1,-1,-1,2,Lenet5
400,3807709702435,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,5,0,8188,485,7703,2025,5500,2025,-1,16.098,-1,-1,-1,-1,2,Lenet5
401,3808713149471,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,5,0,8188,485,7703,2025,7000,2025,-1,15.49,-1,-1,-1,-1,2,Lenet5
402,3809715416634,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,5,0,8188,475,7713,2025,5500,2025,-1,16.399,-1,-1,-1,-1,2,Lenet5
403,3810716865715,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,4,0,8188,475,7713,2025,7000,2025,-1,15.25,-1,-1,-1,-1,2,Lenet5
404,3811718364999,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,5,0,8188,475,7713,2025,7000,2025,-1,16.395,-1,-1,-1,-1,2,Lenet5
405,3812719871068,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,4,0,8188,485,7703,2025,7000,2025,-1,16.376,-1,-1,-1,-1,2,Lenet5
406,3813721468492,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,4,0,8188,485,7703,2025,7000,2025,-1,15.427,-1,-1,-1,-1,2,Lenet5
407,3814723898377,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,3,0,8188,485,7703,2025,5500,2025,-1,15.537,-1,-1,-1,-1,2,Lenet5
408,3815725671145,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,4,0,8188,475,7713,2025,7000,2025,-1,15.986,-1,-1,-1,-1,2,Lenet5
409,3816727181361,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,5,0,8188,475,7713,2025,7000,2025,-1,16.39,-1,-1,-1,-1,2,Lenet5
410,3817728838097,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,4,0,8188,485,7703,2025,7000,2025,-1,16.387,-1,-1,-1,-1,2,Lenet5
411,3818730885470,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,4,0,8188,475,7713,2025,7000,2025,-1,16.397,-1,-1,-1,-1,2,Lenet5
412,3819732425326,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,4,0,8188,475,7713,2025,5500,2025,-1,16.321,-1,-1,-1,-1,2,Lenet5
413,3820735576567,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,5,0,8188,475,7713,2025,7000,2025,-1,15.341,-1,-1,-1,-1,2,Lenet5
414,3821736999756,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,4,0,8188,485,7703,2025,5500,2025,-1,15.858,-1,-1,-1,-1,2,Lenet5
415,3822738571285,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,4,0,8188,485,7703,2025,7000,2025,-1,15.658,-1,-1,-1,-1,2,Lenet5
416,3823741533209,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,4,0,8188,485,7703,2025,7000,2025,-1,16.396,-1,-1,-1,-1,2,Lenet5
417,3824744857510,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,3,0,8188,475,7713,2025,5500,2025,-1,15.517,-1,-1,-1,-1,2,Lenet5
418,3825746595871,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,5,0,8188,477,7711,2025,5500,2025,-1,16.144,-1,-1,-1,-1,2,Lenet5
419,3826748075463,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,5,0,8188,487,7701,2025,7000,2025,-1,15.428,-1,-1,-1,-1,2,Lenet5
420,3827751789173,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,4,0,8188,487,7701,2025,7000,2025,-1,16.338,-1,-1,-1,-1,2,Lenet5
421,3828753520363,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,3,0,8188,477,7711,2025,5500,2025,-1,16.022,-1,-1,-1,-1,2,Lenet5
422,3829755079392,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,4,0,8188,477,7711,2025,5500,2025,-1,15.509,-1,-1,-1,-1,2,Lenet5
423,3830760249340,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,5,0,8188,487,7701,2025,7000,2025,-1,15.344,-1,-1,-1,-1,2,Lenet5
424,3831762420832,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,5,0,8188,487,7701,2025,7000,2025,-1,16.385,-1,-1,-1,-1,2,Lenet5
425,3832764015513,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,4,0,8188,477,7711,2025,7000,2025,-1,16.373,-1,-1,-1,-1,2,Lenet5
426,3833765524509,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,4,0,8188,477,7711,2025,5500,2025,-1,16.093,-1,-1,-1,-1,2,Lenet5
427,3834770264033,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,3,0,8188,477,7711,2025,7000,2025,-1,15.612,-1,-1,-1,-1,2,Lenet5
428,3835772029008,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,5,0,8188,477,7711,2025,5500,2025,-1,15.548,-1,-1,-1,-1,2,Lenet5
429,3836773683708,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,5,0,8188,487,7701,2025,5500,2025,-1,16.05,-1,-1,-1,-1,2,Lenet5
430,3837777310152,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,5,0,8188,487,7701,2025,7000,2025,-1,15.36,-1,-1,-1,-1,2,Lenet5
431,3838779099823,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,5,0,8188,487,7701,2025,7000,2025,-1,16.358,-1,-1,-1,-1,2,Lenet5
432,3839781740077,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,5,0,8188,487,7701,2025,7000,2025,-1,16.333,-1,-1,-1,-1,2,Lenet5
433,3840783989467,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,4,0,8188,477,7711,2025,7000,2025,-1,15.249,-1,-1,-1,-1,2,Lenet5
434,3841787056776,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,3,0,8188,477,7711,2025,5500,2025,-1,15.969,-1,-1,-1,-1,2,Lenet5
435,3842788614957,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,4,0,8188,487,7701,2025,7000,2025,-1,15.71,-1,-1,-1,-1,2,Lenet5
436,3843790170168,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,5,0,8188,487,7701,2025,7000,2025,-1,16.365,-1,-1,-1,-1,2,Lenet5
437,3844792503762,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,5,0,8188,487,7701,2025,7000,2025,-1,16.336,-1,-1,-1,-1,2,Lenet5
438,3845794790316,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,5,0,8188,487,7701,2025,5500,2025,-1,15.756,-1,-1,-1,-1,2,Lenet5
439,3846797020853,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,3,0,8188,487,7701,2025,7000,2025,-1,14.843,-1,-1,-1,-1,2,Lenet5
440,3847800329747,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,4,0,8188,477,7711,2025,7000,2025,-1,16.35,-1,-1,-1,-1,2,Lenet5
441,3848802417497,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,5,0,8188,477,7711,2025,7000,2025,-1,16.365,-1,-1,-1,-1,2,Lenet5
442,3849805210486,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,3,0,8188,477,7711,2025,5500,2025,-1,15.91,-1,-1,-1,-1,2,Lenet5
443,3850809926472,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,3,0,8188,487,7701,2025,7000,2025,-1,15.535,-1,-1,-1,-1,2,Lenet5
444,3851811356814,0,NVIDIA GeForce RTX 4060 Laptop GPU,51,0,0,8188,353,7835,2025,5500,2025,-1,13.63,-1,-1,-1,-1,2,Lenet5
445,3852812891758,0,NVIDIA GeForce RTX 4060 Laptop GPU,55,28,20,8188,7933,255,1155,7000,1155,-1,16.069,-1,-1,-1,-1,2,Lenet5
446,3853814856727,0,NVIDIA GeForce RTX 4060 Laptop GPU,53,98,18,8188,7933,255,2025,5500,2025,-1,34.938,-1,-1,-1,-1,2,Lenet5
447,3854816462668,0,NVIDIA GeForce RTX 4060 Laptop GPU,53,98,18,8188,7933,255,1140,5500,1140,-1,34.679,-1,-1,-1,-1,2,Lenet5
448,3855831980366,0,NVIDIA GeForce RTX 4060 Laptop GPU,56,99,23,8188,7933,255,1200,5500,1200,-1,32.387,-1,-1,-1,-1,2,Lenet5
449,3856833953415,0,NVIDIA GeForce RTX 4060 Laptop GPU,57,74,29,8188,7933,255,1200,5500,1200,-1,34.476,-1,-1,-1,-1,2,Lenet5
450,3857835872816,0,NVIDIA GeForce RTX 4060 Laptop GPU,54,98,18,8188,7933,255,2025,5500,2025,-1,34.673,-1,-1,-1,-1,2,Lenet5
451,3858837567558,0,NVIDIA GeForce RTX 4060 Laptop GPU,57,100,17,8188,7933,255,1125,5500,1125,-1,35.011,-1,-1,-1,-1,2,Lenet5
452,3859839495672,0,NVIDIA GeForce RTX 4060 Laptop GPU,57,99,30,8188,7933,255,1155,5500,1155,-1,31.764,-1,-1,-1,-1,2,Lenet5
453,3860841402528,0,NVIDIA GeForce RTX 4060 Laptop GPU,57,97,38,8188,7933,255,1185,5500,1185,-1,34.04,-1,-1,-1,-1,2,Lenet5
454,3861843376611,0,NVIDIA GeForce RTX 4060 Laptop GPU,54,100,17,8188,7933,255,1125,5500,1125,-1,36.069,-1,-1,-1,-1,2,Lenet5
455,3862858331411,0,NVIDIA GeForce RTX 4060 Laptop GPU,57,98,18,8188,7933,255,1125,5500,1125,-1,33.003,-1,-1,-1,-1,2,Lenet5
456,3863860752704,0,NVIDIA GeForce RTX 4060 Laptop GPU,57,96,34,8188,7933,255,1155,5500,1155,-1,33.62,-1,-1,-1,-1,2,Lenet5
457,3864862642183,0,NVIDIA GeForce RTX 4060 Laptop GPU,57,83,36,8188,7933,255,1215,5500,1215,-1,33.825,-1,-1,-1,-1,2,Lenet5
458,3865864048593,0,NVIDIA GeForce RTX 4060 Laptop GPU,55,98,18,8188,4317,3871,1920,5500,1920,-1,35.719,-1,-1,-1,-1,2,Lenet5
459,3866870728289,0,NVIDIA GeForce RTX 4060 Laptop GPU,57,99,17,8188,7933,255,1140,5500,1140,-1,32.798,-1,-1,-1,-1,2,Lenet5
460,3867872682530,0,NVIDIA GeForce RTX 4060 Laptop GPU,58,98,17,8188,7933,255,1650,5500,1650,-1,34.704,-1,-1,-1,-1,2,Lenet5
461,3868874394457,0,NVIDIA GeForce RTX 4060 Laptop GPU,58,76,35,8188,7933,255,1185,5500,1185,-1,34.036,-1,-1,-1,-1,2,Lenet5
462,3869876463335,0,NVIDIA GeForce RTX 4060 Laptop GPU,56,99,16,8188,4317,3871,1125,5500,1125,-1,35.36,-1,-1,-1,-1,2,Lenet5
463,3870881136212,0,NVIDIA GeForce RTX 4060 Laptop GPU,55,98,13,8188,7933,255,1410,7000,1410,-1,29.851,-1,-1,-1,-1,2,Lenet5
464,3871883183294,0,NVIDIA GeForce RTX 4060 Laptop GPU,55,97,22,8188,7933,255,2025,5500,2025,-1,32.676,-1,-1,-1,-1,2,Lenet5
465,3872884824609,0,NVIDIA GeForce RTX 4060 Laptop GPU,58,98,16,8188,7933,255,1185,5500,1185,-1,34.306,-1,-1,-1,-1,2,Lenet5
466,3873887094175,0,NVIDIA GeForce RTX 4060 Laptop GPU,58,99,15,8188,7933,255,1185,5500,1185,-1,33.243,-1,-1,-1,-1,2,Lenet5
467,3874888966322,0,NVIDIA GeForce RTX 4060 Laptop GPU,56,98,16,8188,7933,255,1635,5500,1635,-1,32.535,-1,-1,-1,-1,2,Lenet5
468,3875890810229,0,NVIDIA GeForce RTX 4060 Laptop GPU,55,99,22,8188,7933,255,2025,5500,2025,-1,32.61,-1,-1,-1,-1,2,Lenet5
469,3876892498484,0,NVIDIA GeForce RTX 4060 Laptop GPU,58,100,17,8188,7933,255,1185,5500,1185,-1,34.282,-1,-1,-1,-1,2,Lenet5
470,3877894351410,0,NVIDIA GeForce RTX 4060 Laptop GPU,58,99,15,8188,7933,255,1140,5500,1140,-1,35.619,-1,-1,-1,-1,2,Lenet5
471,3878896299481,0,NVIDIA GeForce RTX 4060 Laptop GPU,56,98,15,8188,7933,255,1200,5500,1200,-1,31.868,-1,-1,-1,-1,2,Lenet5
472,3879898032829,0,NVIDIA GeForce RTX 4060 Laptop GPU,55,99,22,8188,7933,255,2025,5500,2025,-1,34.681,-1,-1,-1,-1,2,Lenet5
473,3880899688758,0,NVIDIA GeForce RTX 4060 Laptop GPU,58,100,17,8188,7933,255,1125,5500,1125,-1,33.123,-1,-1,-1,-1,2,Lenet5
474,3881901821346,0,NVIDIA GeForce RTX 4060 Laptop GPU,58,99,15,8188,7933,255,1245,5500,1245,-1,35.261,-1,-1,-1,-1,2,Lenet5
475,3882903496718,0,NVIDIA GeForce RTX 4060 Laptop GPU,56,98,17,8188,7933,255,1725,5500,1725,-1,32.17,-1,-1,-1,-1,2,Lenet5
476,3883905469527,0,NVIDIA GeForce RTX 4060 Laptop GPU,60,94,22,8188,7933,255,2025,5500,2025,-1,32.924,-1,-1,-1,-1,2,Lenet5
477,3884907130767,0,NVIDIA GeForce RTX 4060 Laptop GPU,58,98,16,8188,7933,255,1185,5500,1185,-1,34.409,-1,-1,-1,-1,2,Lenet5
478,3885909206037,0,NVIDIA GeForce RTX 4060 Laptop GPU,58,98,34,8188,7933,255,1185,5500,1185,-1,33.455,-1,-1,-1,-1,2,Lenet5
479,3886911302803,0,NVIDIA GeForce RTX 4060 Laptop GPU,56,64,39,8188,7933,255,1905,5500,1905,-1,32.417,-1,-1,-1,-1,2,Lenet5
480,3887913131022,0,NVIDIA GeForce RTX 4060 Laptop GPU,56,96,16,8188,7933,255,2025,5500,2025,-1,33.786,-1,-1,-1,-1,2,Lenet5
481,3888917256611,0,NVIDIA GeForce RTX 4060 Laptop GPU,59,97,26,8188,7933,255,1050,7000,1050,-1,29.85,-1,-1,-1,-1,2,Lenet5
482,3889936059198,0,NVIDIA GeForce RTX 4060 Laptop GPU,57,73,35,8188,7933,255,1200,5500,1200,-1,35.599,-1,-1,-1,-1,2,Lenet5
483,3890938674151,0,NVIDIA GeForce RTX 4060 Laptop GPU,56,99,17,8188,7933,255,2025,5500,2025,-1,33.881,-1,-1,-1,-1,2,Lenet5
484,3891942854931,0,NVIDIA GeForce RTX 4060 Laptop GPU,58,98,16,8188,7933,255,1125,5500,1125,-1,33.437,-1,-1,-1,-1,2,Lenet5
485,3892944758514,0,NVIDIA GeForce RTX 4060 Laptop GPU,59,98,31,8188,7933,255,1200,5500,1200,-1,33.004,-1,-1,-1,-1,2,Lenet5
486,3893946689411,0,NVIDIA GeForce RTX 4060 Laptop GPU,58,55,32,8188,7933,255,1185,5500,1185,-1,32.915,-1,-1,-1,-1,2,Lenet5
487,3894948052403,0,NVIDIA GeForce RTX 4060 Laptop GPU,56,96,16,8188,7933,255,2025,5500,2025,-1,33.061,-1,-1,-1,-1,2,Lenet5
488,3895976666427,0,NVIDIA GeForce RTX 4060 Laptop GPU,59,99,16,8188,7933,255,1140,5500,1140,-1,33.445,-1,-1,-1,-1,2,Lenet5
489,3896978672552,0,NVIDIA GeForce RTX 4060 Laptop GPU,59,98,33,8188,7933,255,1155,5500,1155,-1,35.104,-1,-1,-1,-1,2,Lenet5
490,3897980527122,0,NVIDIA GeForce RTX 4060 Laptop GPU,57,74,38,8188,7933,255,1365,5500,1365,-1,33.088,-1,-1,-1,-1,2,Lenet5
491,3898982258530,0,NVIDIA GeForce RTX 4060 Laptop GPU,57,98,17,8188,7933,255,2025,5500,2025,-1,32.806,-1,-1,-1,-1,2,Lenet5
492,3899993819792,0,NVIDIA GeForce RTX 4060 Laptop GPU,59,98,16,8188,7933,255,1140,5500,1140,-1,34.172,-1,-1,-1,-1,2,Lenet5
493,3900995745372,0,NVIDIA GeForce RTX 4060 Laptop GPU,59,99,33,8188,7933,255,1185,5500,1185,-1,32.624,-1,-1,-1,-1,2,Lenet5
494,3901997594183,0,NVIDIA GeForce RTX 4060 Laptop GPU,57,73,39,8188,7933,255,1200,5500,1200,-1,33.785,-1,-1,-1,-1,2,Lenet5
495,3902999470712,0,NVIDIA GeForce RTX 4060 Laptop GPU,56,74,24,8188,7933,255,2025,5500,2025,-1,34.92,-1,-1,-1,-1,2,Lenet5
496,3904001200426,0,NVIDIA GeForce RTX 4060 Laptop GPU,59,98,16,8188,7933,255,1155,5500,1155,-1,34.183,-1,-1,-1,-1,2,Lenet5
497,3905003101882,0,NVIDIA GeForce RTX 4060 Laptop GPU,59,100,16,8188,7933,255,1200,5500,1200,-1,33.499,-1,-1,-1,-1,2,Lenet5
498,3906005148929,0,NVIDIA GeForce RTX 4060 Laptop GPU,56,96,55,8188,7933,255,2025,5500,2025,-1,31.038,-1,-1,-1,-1,2,Lenet5
499,3907006669782,0,NVIDIA GeForce RTX 4060 Laptop GPU,59,100,16,8188,7933,255,1140,5500,1140,-1,35.181,-1,-1,-1,-1,2,Lenet5
500,3908008113394,0,NVIDIA GeForce RTX 4060 Laptop GPU,59,99,18,8188,7933,255,1185,5500,1185,-1,32.621,-1,-1,-1,-1,2,Lenet5
501,3909010036796,0,NVIDIA GeForce RTX 4060 Laptop GPU,59,98,19,8188,7933,255,1200,5500,1200,-1,34.189,-1,-1,-1,-1,2,Lenet5
502,3910011952281,0,NVIDIA GeForce RTX 4060 Laptop GPU,57,99,20,8188,7933,255,2025,5500,2025,-1,33.929,-1,-1,-1,-1,2,Lenet5
503,3911013493651,0,NVIDIA GeForce RTX 4060 Laptop GPU,59,100,17,8188,7933,255,1125,5500,1125,-1,34.051,-1,-1,-1,-1,2,Lenet5
504,3912015418432,0,NVIDIA GeForce RTX 4060 Laptop GPU,59,99,17,8188,7933,255,1200,5500,1200,-1,33.128,-1,-1,-1,-1,2,Lenet5
505,3913017286826,0,NVIDIA GeForce RTX 4060 Laptop GPU,58,97,16,8188,7933,255,1200,5500,1200,-1,33.613,-1,-1,-1,-1,2,Lenet5
506,3914019243386,0,NVIDIA GeForce RTX 4060 Laptop GPU,56,99,21,8188,7933,255,2025,5500,2025,-1,33.69,-1,-1,-1,-1,2,Lenet5
507,3915020761894,0,NVIDIA GeForce RTX 4060 Laptop GPU,59,100,17,8188,7933,255,1140,5500,1140,-1,33.245,-1,-1,-1,-1,2,Lenet5
508,3916022778413,0,NVIDIA GeForce RTX 4060 Laptop GPU,60,99,18,8188,7933,255,1215,5500,1215,-1,33.312,-1,-1,-1,-1,2,Lenet5
509,3917024802010,0,NVIDIA GeForce RTX 4060 Laptop GPU,58,98,14,8188,7933,255,1200,5500,1200,-1,33.955,-1,-1,-1,-1,2,Lenet5
510,3918026726236,0,NVIDIA GeForce RTX 4060 Laptop GPU,57,99,21,8188,7933,255,2025,5500,2025,-1,33.821,-1,-1,-1,-1,2,Lenet5
511,3919029538043,0,NVIDIA GeForce RTX 4060 Laptop GPU,59,100,17,8188,7933,255,1215,5500,1215,-1,33.993,-1,-1,-1,-1,2,Lenet5
512,3920031483782,0,NVIDIA GeForce RTX 4060 Laptop GPU,59,99,16,8188,7933,255,1200,5500,1200,-1,33.593,-1,-1,-1,-1,2,Lenet5
513,3921033403123,0,NVIDIA GeForce RTX 4060 Laptop GPU,58,98,15,8188,7933,255,1200,5500,1200,-1,32.594,-1,-1,-1,-1,2,Lenet5
514,3922035256001,0,NVIDIA GeForce RTX 4060 Laptop GPU,57,99,20,8188,7933,255,2025,5500,2025,-1,33.896,-1,-1,-1,-1,2,Lenet5
515,3923038033427,0,NVIDIA GeForce RTX 4060 Laptop GPU,59,98,15,8188,7933,255,1125,5500,1125,-1,37.754,-1,-1,-1,-1,2,Lenet5
516,3924039981155,0,NVIDIA GeForce RTX 4060 Laptop GPU,55,79,52,8188,353,7835,2025,7000,2025,-1,25.292,-1,-1,-1,-1,2,Lenet5
517,3925041471035,0,NVIDIA GeForce RTX 4060 Laptop GPU,55,0,0,8188,353,7835,2025,7000,2025,-1,13.158,-1,-1,-1,-1,2,Lenet5
518,3926042917678,0,NVIDIA GeForce RTX 4060 Laptop GPU,54,0,0,8188,353,7835,495,5500,495,-1,10.596,-1,-1,-1,-1,2,Lenet5
519,3927044651172,0,NVIDIA GeForce RTX 4060 Laptop GPU,53,0,0,8188,353,7835,39,5500,39,-1,8.322,-1,-1,-1,-1,2,Lenet5
520,3928046403388,0,NVIDIA GeForce RTX 4060 Laptop GPU,53,0,0,8188,353,7835,26,5500,26,-1,6.159,-1,-1,-1,-1,2,Lenet5
521,3929048055350,0,NVIDIA GeForce RTX 4060 Laptop GPU,53,0,0,8188,353,7835,210,810,210,-1,5.984,-1,-1,-1,-1,2,Lenet5
522,3930049771796,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,0,0,8188,353,7835,210,405,210,-1,5.664,-1,-1,-1,-1,2,Lenet5
523,3931051666922,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,0,0,8188,353,7835,210,405,210,-1,4.393,-1,-1,-1,-1,2,Lenet5
524,3932053536233,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,0,0,8188,353,7835,210,405,210,-1,3.224,-1,-1,-1,-1,2,Lenet5
525,3933055368171,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,0,0,8188,353,7835,210,405,210,-1,3.184,-1,-1,-1,-1,2,Lenet5
526,3934057227056,0,NVIDIA GeForce RTX 4060 Laptop GPU,51,0,0,8188,353,7835,210,405,210,-1,3.185,-1,-1,-1,-1,2,Lenet5
527,3935059058792,0,NVIDIA GeForce RTX 4060 Laptop GPU,51,0,0,8188,353,7835,210,405,210,-1,3.208,-1,-1,-1,-1,2,Lenet5
528,3936060079520,0,NVIDIA GeForce RTX 4060 Laptop GPU,51,0,0,8188,353,7835,210,405,210,-1,3.221,-1,-1,-1,-1,2,Lenet5
529,3937061924367,0,NVIDIA GeForce RTX 4060 Laptop GPU,51,0,0,8188,353,7835,210,405,210,-1,3.227,-1,-1,-1,-1,2,Lenet5
530,3938063846683,0,NVIDIA GeForce RTX 4060 Laptop GPU,51,1,0,8188,471,7717,1470,7000,1470,-1,3.696,-1,-1,-1,-1,2,Lenet5
531,3939065478688,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,11,4,8188,531,7657,2025,5500,2025,-1,12.745,-1,-1,-1,-1,2,Lenet5
532,3940067034810,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,10,4,8188,531,7657,2025,5500,2025,-1,16.518,-1,-1,-1,-1,2,Lenet5
533,3941068923802,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,10,3,8188,531,7657,2025,7000,2025,-1,16.111,-1,-1,-1,-1,2,Lenet5
534,3942071793223,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,12,5,8188,531,7657,2025,5500,2025,-1,16.299,-1,-1,-1,-1,2,Lenet5
535,3943073335408,0,NVIDIA GeForce RTX 4060 Laptop GPU,53,8,3,8188,563,7625,2025,5500,2025,-1,16.595,-1,-1,-1,-1,2,Lenet5
536,3944076675596,0,NVIDIA GeForce RTX 4060 Laptop GPU,53,7,2,8188,563,7625,2025,7000,2025,-1,16.199,-1,-1,-1,-1,2,Lenet5
537,3945079742120,0,NVIDIA GeForce RTX 4060 Laptop GPU,53,12,5,8188,563,7625,2025,7000,2025,-1,16.123,-1,-1,-1,-1,2,Lenet5
538,3946081473741,0,NVIDIA GeForce RTX 4060 Laptop GPU,53,10,4,8188,565,7623,2025,5500,2025,-1,16.528,-1,-1,-1,-1,2,Lenet5
539,3947083034695,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,8,3,8188,565,7623,2025,5500,2025,-1,16.528,-1,-1,-1,-1,2,Lenet5
540,3948085366849,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,9,3,8188,533,7655,2025,7000,2025,-1,16.182,-1,-1,-1,-1,2,Lenet5
541,3949088318060,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,10,4,8188,533,7655,2025,5500,2025,-1,16.448,-1,-1,-1,-1,2,Lenet5
542,3950090777460,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,10,4,8188,533,7655,2025,5500,2025,-1,16.577,-1,-1,-1,-1,2,Lenet5
543,3951096054352,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,11,4,8188,533,7655,2025,7000,2025,-1,16.381,-1,-1,-1,-1,2,Lenet5
544,3952100053805,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,14,6,8188,533,7655,2025,7000,2025,-1,16.053,-1,-1,-1,-1,2,Lenet5
