timestamp_ns,gpu_index,name,temperature_C,util_gpu_percent,util_mem_percent,mem_total_MB,mem_used_MB,mem_free_MB,clock_sm_MHz,clock_mem_MHz,clock_graphics_MHz,fan_speed_percent,power_draw_W,ecc_volatile_corrected,ecc_volatile_uncorrected,ecc_aggregate_corrected,ecc_aggregate_uncorrected,total_energy_mJ
2025-05-20 02:49:47.479,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,1470,7000,1470,-1,8.35,-1,-1,-1,-1,324123825
2025-05-20 02:49:48.487,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,1470,7000,1470,-1,8.154,-1,-1,-1,-1,324227325
2025-05-20 02:49:49.493,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,1470,7000,1470,-1,8.146,-1,-1,-1,-1,324328421
2025-05-20 02:49:50.496,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,1470,7000,1470,-1,8.156,-1,-1,-1,-1,324441766
2025-05-20 02:49:51.499,0,NVIDIA GeForce RTX 4060 Laptop GPU,40,17,1,8188,7933,255,1470,7000,1470,-1,8.448,-1,-1,-1,-1,324552769
2025-05-20 02:49:52.502,0,NVIDIA GeForce RTX 4060 Laptop GPU,45,97,18,8188,7933,255,1305,5500,1305,-1,30.799,-1,-1,-1,-1,324704552
2025-05-20 02:49:53.507,0,NVIDIA GeForce RTX 4060 Laptop GPU,46,98,19,8188,7933,255,1245,5500,1245,-1,34.255,-1,-1,-1,-1,324776614
2025-05-20 02:49:54.512,0,NVIDIA GeForce RTX 4060 Laptop GPU,46,100,2,8188,7933,255,1755,5500,1755,-1,34.348,-1,-1,-1,-1,324819451
2025-05-20 02:49:55.515,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,100,2,8188,7933,255,1755,5500,1755,-1,35.008,-1,-1,-1,-1,324873040
2025-05-20 02:49:56.519,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,98,31,8188,7933,255,2040,5500,2040,-1,31.514,-1,-1,-1,-1,324936351
2025-05-20 02:49:57.522,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,100,17,8188,7933,255,1245,5500,1245,-1,35.229,-1,-1,-1,-1,325013259
2025-05-20 02:49:58.531,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,98,19,8188,7933,255,1230,5500,1230,-1,34.946,-1,-1,-1,-1,325100862
2025-05-20 02:49:59.535,0,NVIDIA GeForce RTX 4060 Laptop GPU,48,100,2,8188,7933,255,1755,5500,1755,-1,34.91,-1,-1,-1,-1,325205489
2025-05-20 02:50:00.538,0,NVIDIA GeForce RTX 4060 Laptop GPU,45,99,3,8188,7933,255,2040,5500,2040,-1,32.848,-1,-1,-1,-1,325277021
2025-05-20 02:50:01.544,0,NVIDIA GeForce RTX 4060 Laptop GPU,48,94,18,8188,7933,255,1200,5500,1200,-1,32.215,-1,-1,-1,-1,325372830
2025-05-20 02:50:02.552,0,NVIDIA GeForce RTX 4060 Laptop GPU,48,98,19,8188,7933,255,1215,5500,1215,-1,34.712,-1,-1,-1,-1,325470326
