timestamp_ns,gpu_index,name,temperature_C,util_gpu_percent,util_mem_percent,mem_total_MB,mem_used_MB,mem_free_MB,clock_sm_MHz,clock_mem_MHz,clock_graphics_MHz,fan_speed_percent,power_draw_W,ecc_volatile_corrected,ecc_volatile_uncorrected,ecc_aggregate_corrected,ecc_aggregate_uncorrected,total_energy_mJ
2025-05-20 02:14:06.599,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,1470,7000,1470,-1,8.242,-1,-1,-1,-1,285522131
2025-05-20 02:14:07.608,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,1470,7000,1470,-1,8.093,-1,-1,-1,-1,285628034
2025-05-20 02:14:08.614,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,1470,7000,1470,-1,8.101,-1,-1,-1,-1,285731295
2025-05-20 02:14:09.617,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,1470,7000,1470,-1,8.135,-1,-1,-1,-1,285846334
2025-05-20 02:14:10.620,0,NVIDIA GeForce RTX 4060 Laptop GPU,40,12,1,8188,7933,255,1500,7000,1500,-1,8.4,-1,-1,-1,-1,285941937
2025-05-20 02:14:11.623,0,NVIDIA GeForce RTX 4060 Laptop GPU,45,92,18,8188,7933,255,1245,5500,1245,-1,28.545,-1,-1,-1,-1,286011142
2025-05-20 02:14:12.627,0,NVIDIA GeForce RTX 4060 Laptop GPU,46,98,18,8188,7933,255,1245,5500,1245,-1,34.753,-1,-1,-1,-1,286095953
2025-05-20 02:14:13.632,0,NVIDIA GeForce RTX 4060 Laptop GPU,46,100,2,8188,7933,255,1755,5500,1755,-1,34.445,-1,-1,-1,-1,286184036
2025-05-20 02:14:14.636,0,NVIDIA GeForce RTX 4060 Laptop GPU,46,100,2,8188,7933,255,1740,5500,1740,-1,35.197,-1,-1,-1,-1,286288452
2025-05-20 02:14:15.640,0,NVIDIA GeForce RTX 4060 Laptop GPU,44,98,16,8188,7933,255,1740,5500,1740,-1,32.638,-1,-1,-1,-1,286373679
