timestamp_ns,gpu_index,name,temperature_C,util_gpu_percent,util_mem_percent,mem_total_MB,mem_used_MB,mem_free_MB,clock_sm_MHz,clock_mem_MHz,clock_graphics_MHz,fan_speed_percent,power_draw_W,ecc_volatile_corrected,ecc_volatile_uncorrected,ecc_aggregate_corrected,ecc_aggregate_uncorrected,total_energy_mJ,clock_freq,adaptive_clock_frequency
2025-09-15 14:03:23.519,0,NVIDIA RTX 6000 Ada Generation,41,0,0,49140,634,48506,2010,10001,2010,30,21.137,-1,-1,-1,-1,20337613388,1,"nvclock=2010, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=10001, memclockmin=10001, memclockmax=10001, memclockeditable=1, memTransferRate=20002, memTransferRatemin=20002, memTransferRatemax=20002, memTransferRateeditable=1"
2025-09-15 14:03:24.528,0,NVIDIA RTX 6000 Ada Generation,44,0,0,49140,1081,48058,2760,9501,2760,30,84.872,-1,-1,-1,-1,20337734686,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:25.533,0,NVIDIA RTX 6000 Ada Generation,45,1,0,49140,1081,48058,2760,9501,2760,30,142.389,-1,-1,-1,-1,20337875909,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:26.540,0,NVIDIA RTX 6000 Ada Generation,46,11,0,49140,1087,48052,2760,9501,2760,30,144.026,-1,-1,-1,-1,20338014870,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:27.547,0,NVIDIA RTX 6000 Ada Generation,46,1,0,49140,1081,48058,2760,9501,2760,30,138.555,-1,-1,-1,-1,20338154798,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:28.758,0,NVIDIA RTX 6000 Ada Generation,47,3,0,49140,1087,48052,2760,9501,2760,30,141.431,-1,-1,-1,-1,20338323550,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:29.763,0,NVIDIA RTX 6000 Ada Generation,47,3,0,49140,1087,48052,2760,9501,2760,30,142.472,-1,-1,-1,-1,20338465069,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:30.769,0,NVIDIA RTX 6000 Ada Generation,47,1,0,49140,1081,48058,2760,9501,2760,30,144.721,-1,-1,-1,-1,20338608493,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:31.774,0,NVIDIA RTX 6000 Ada Generation,48,2,0,49140,1087,48052,2760,9501,2760,30,142.805,-1,-1,-1,-1,20338750212,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:32.784,0,NVIDIA RTX 6000 Ada Generation,48,2,0,49140,1087,48052,2760,9501,2760,30,143.779,-1,-1,-1,-1,20338893350,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:33.790,0,NVIDIA RTX 6000 Ada Generation,48,3,0,49140,1081,48058,2760,9501,2760,30,144.254,-1,-1,-1,-1,20339034197,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:34.800,0,NVIDIA RTX 6000 Ada Generation,49,1,0,49140,1087,48052,2760,9501,2760,30,144.402,-1,-1,-1,-1,20339176711,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:35.826,0,NVIDIA RTX 6000 Ada Generation,49,2,0,49140,1081,48058,2760,9501,2760,30,144.395,-1,-1,-1,-1,20339332914,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:36.833,0,NVIDIA RTX 6000 Ada Generation,50,1,0,49140,1087,48052,2760,9501,2760,30,143.488,-1,-1,-1,-1,20339474710,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:37.841,0,NVIDIA RTX 6000 Ada Generation,50,10,0,49140,1087,48052,2760,9501,2760,30,146.591,-1,-1,-1,-1,20339622031,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:38.848,0,NVIDIA RTX 6000 Ada Generation,50,11,0,49140,1081,48058,2760,9501,2760,30,146.681,-1,-1,-1,-1,20339765370,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:39.857,0,NVIDIA RTX 6000 Ada Generation,50,11,0,49140,1087,48052,2760,9501,2760,30,144.027,-1,-1,-1,-1,20339906101,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:40.862,0,NVIDIA RTX 6000 Ada Generation,50,4,0,49140,1087,48052,2760,9501,2760,30,142.715,-1,-1,-1,-1,20340049511,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:41.867,0,NVIDIA RTX 6000 Ada Generation,51,2,0,49140,1081,48058,2760,9501,2760,30,143.486,-1,-1,-1,-1,20340192127,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:42.886,0,NVIDIA RTX 6000 Ada Generation,51,2,0,49140,1087,48052,2760,9501,2760,30,145.31,-1,-1,-1,-1,20340337329,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:43.893,0,NVIDIA RTX 6000 Ada Generation,51,2,0,49140,1087,48052,2760,9501,2760,30,145.332,-1,-1,-1,-1,20340479557,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:44.899,0,NVIDIA RTX 6000 Ada Generation,52,1,0,49140,1081,48058,2760,9501,2760,30,145.46,-1,-1,-1,-1,20340624928,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:45.909,0,NVIDIA RTX 6000 Ada Generation,51,12,0,49140,1087,48052,2760,9501,2760,30,147.626,-1,-1,-1,-1,20340784401,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:46.922,0,NVIDIA RTX 6000 Ada Generation,52,12,0,49140,1081,48058,2760,9501,2760,30,147.455,-1,-1,-1,-1,20340931270,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:47.930,0,NVIDIA RTX 6000 Ada Generation,52,3,0,49140,1081,48058,2760,9501,2760,30,147.362,-1,-1,-1,-1,20341076158,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:48.939,0,NVIDIA RTX 6000 Ada Generation,53,0,0,49140,1087,48052,2760,9501,2760,30,149.351,-1,-1,-1,-1,20341225150,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:49.945,0,NVIDIA RTX 6000 Ada Generation,52,1,0,49140,1081,48058,2760,9501,2760,30,148.109,-1,-1,-1,-1,20341370099,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:50.951,0,NVIDIA RTX 6000 Ada Generation,53,2,0,49140,1081,48058,2760,9501,2760,30,147.515,-1,-1,-1,-1,20341515878,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:51.958,0,NVIDIA RTX 6000 Ada Generation,54,3,0,49140,1087,48052,2760,9501,2760,30,149.285,-1,-1,-1,-1,20341664110,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:52.964,0,NVIDIA RTX 6000 Ada Generation,53,1,0,49140,1081,48058,2760,9501,2760,30,148.032,-1,-1,-1,-1,20341809963,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:53.974,0,NVIDIA RTX 6000 Ada Generation,53,1,0,49140,1087,48052,2760,9501,2760,30,146.99,-1,-1,-1,-1,20341953403,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:54.981,0,NVIDIA RTX 6000 Ada Generation,54,2,0,49140,1087,48052,2760,9501,2760,30,148.453,-1,-1,-1,-1,20342100223,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:55.987,0,NVIDIA RTX 6000 Ada Generation,54,2,0,49140,1081,48058,2760,9501,2760,30,146.621,-1,-1,-1,-1,20342245396,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:57.003,0,NVIDIA RTX 6000 Ada Generation,54,11,0,49140,1087,48052,2760,9501,2760,30,148.22,-1,-1,-1,-1,20342407038,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:58.010,0,NVIDIA RTX 6000 Ada Generation,55,11,0,49140,1087,48052,2745,9501,2745,30,150.438,-1,-1,-1,-1,20342557141,1,"nvclock=2745, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:03:59.016,0,NVIDIA RTX 6000 Ada Generation,55,1,0,49140,1081,48058,2745,9501,2745,30,135.26,-1,-1,-1,-1,20342688995,1,"nvclock=2745, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:04:00.021,0,NVIDIA RTX 6000 Ada Generation,55,4,0,49140,1089,48050,2745,9501,2745,30,148.873,-1,-1,-1,-1,20342834956,1,"nvclock=2745, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:04:01.029,0,NVIDIA RTX 6000 Ada Generation,54,4,0,49140,1083,48056,2745,9501,2745,30,146.898,-1,-1,-1,-1,20342969486,1,"nvclock=2745, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:04:02.036,0,NVIDIA RTX 6000 Ada Generation,55,1,0,49140,1089,48050,2745,9501,2745,30,136.743,-1,-1,-1,-1,20343117164,1,"nvclock=2745, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:04:03.043,0,NVIDIA RTX 6000 Ada Generation,56,2,0,49140,1089,48050,2745,9501,2745,30,151.314,-1,-1,-1,-1,20343266090,1,"nvclock=2745, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-15 14:04:04.057,0,NVIDIA RTX 6000 Ada Generation,57,1,0,49140,1083,48056,2745,9501,2745,30,150.889,-1,-1,-1,-1,20343415603,1,"nvclock=2745, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
