timestamp_ns,gpu_index,name,temperature_C,max_temp,slowdown_temp,util_gpu_percent,util_mem_percent,mem_total_MB,mem_used_MB,mem_free_MB,clock_sm_MHz,clock_mem_MHz,clock_graphics_MHz,fan_speed_percent,power_draw_W,ecc_volatile_corrected,ecc_volatile_uncorrected,ecc_aggregate_corrected,ecc_aggregate_uncorrected,total_energy_mJ,clock_freq,adaptive_clock_frequency,clock_max_sm
2025-09-17 10:43:55.694,0,NVIDIA RTX 6000 Ada Generation,34,91,100,0,0,49140,1189,47950,210,405,210,30,10.716,-1,-1,-1,-1,22229132419,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:43:56.701,0,NVIDIA RTX 6000 Ada Generation,34,91,100,0,0,49140,1189,47950,210,405,210,30,10.771,-1,-1,-1,-1,22229142635,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:43:57.708,0,NVIDIA RTX 6000 Ada Generation,34,91,100,0,0,49140,1189,47950,210,405,210,30,10.727,-1,-1,-1,-1,22229152764,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:43:58.715,0,NVIDIA RTX 6000 Ada Generation,34,91,100,0,0,49140,1189,47950,210,405,210,30,10.702,-1,-1,-1,-1,22229162597,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:43:59.722,0,NVIDIA RTX 6000 Ada Generation,34,91,100,0,0,49140,1189,47950,210,405,210,30,10.598,-1,-1,-1,-1,22229172337,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:00.729,0,NVIDIA RTX 6000 Ada Generation,34,91,100,0,0,49140,1189,47950,210,405,210,30,10.503,-1,-1,-1,-1,22229182074,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:01.736,0,NVIDIA RTX 6000 Ada Generation,34,91,100,0,0,49140,1189,47950,210,405,210,30,10.565,-1,-1,-1,-1,22229191978,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:02.743,0,NVIDIA RTX 6000 Ada Generation,34,91,100,0,0,49140,1189,47950,210,405,210,30,10.753,-1,-1,-1,-1,22229201594,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:03.750,0,NVIDIA RTX 6000 Ada Generation,34,91,100,0,0,49140,1189,47950,210,405,210,30,10.752,-1,-1,-1,-1,22229211075,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:04.757,0,NVIDIA RTX 6000 Ada Generation,34,91,100,0,0,49140,1189,47950,210,405,210,30,10.579,-1,-1,-1,-1,22229221521,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:05.764,0,NVIDIA RTX 6000 Ada Generation,34,91,100,0,0,49140,1189,47950,210,405,210,30,10.475,-1,-1,-1,-1,22229232052,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:06.771,0,NVIDIA RTX 6000 Ada Generation,34,91,100,0,0,49140,1189,47950,210,405,210,30,10.622,-1,-1,-1,-1,22229242450,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:07.777,0,NVIDIA RTX 6000 Ada Generation,34,91,100,0,0,49140,1189,47950,210,405,210,30,10.593,-1,-1,-1,-1,22229252761,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:08.790,0,NVIDIA RTX 6000 Ada Generation,34,91,100,0,0,49140,1189,47950,210,405,210,30,10.556,-1,-1,-1,-1,22229263229,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:09.797,0,NVIDIA RTX 6000 Ada Generation,34,91,100,0,0,49140,1189,47950,210,405,210,30,10.587,-1,-1,-1,-1,22229273651,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:10.804,0,NVIDIA RTX 6000 Ada Generation,34,91,100,0,0,49140,1189,47950,210,405,210,30,10.648,-1,-1,-1,-1,22229283969,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:11.811,0,NVIDIA RTX 6000 Ada Generation,34,91,100,0,0,49140,1189,47950,210,405,210,30,10.653,-1,-1,-1,-1,22229294081,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:12.819,0,NVIDIA RTX 6000 Ada Generation,34,91,100,0,0,49140,1189,47950,210,405,210,30,10.587,-1,-1,-1,-1,22229304044,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:13.826,0,NVIDIA RTX 6000 Ada Generation,34,91,100,0,0,49140,1189,47950,210,405,210,30,10.513,-1,-1,-1,-1,22229313859,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:14.833,0,NVIDIA RTX 6000 Ada Generation,34,91,100,0,0,49140,1189,47950,210,405,210,30,10.477,-1,-1,-1,-1,22229323716,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:15.839,0,NVIDIA RTX 6000 Ada Generation,34,91,100,0,0,49140,1189,47950,210,405,210,30,10.542,-1,-1,-1,-1,22229333400,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:16.846,0,NVIDIA RTX 6000 Ada Generation,34,91,100,0,0,49140,1189,47950,210,405,210,30,10.561,-1,-1,-1,-1,22229343174,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:17.853,0,NVIDIA RTX 6000 Ada Generation,34,91,100,0,0,49140,1189,47950,210,405,210,30,10.594,-1,-1,-1,-1,22229354043,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:18.860,0,NVIDIA RTX 6000 Ada Generation,34,91,100,0,0,49140,1189,47950,210,405,210,30,10.7,-1,-1,-1,-1,22229364608,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:19.867,0,NVIDIA RTX 6000 Ada Generation,34,91,100,0,0,49140,1189,47950,210,405,210,30,10.67,-1,-1,-1,-1,22229375220,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:20.874,0,NVIDIA RTX 6000 Ada Generation,34,91,100,0,0,49140,1189,47950,210,405,210,30,10.663,-1,-1,-1,-1,22229385720,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:21.881,0,NVIDIA RTX 6000 Ada Generation,34,91,100,0,0,49140,1189,47950,210,405,210,30,10.714,-1,-1,-1,-1,22229396089,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:22.888,0,NVIDIA RTX 6000 Ada Generation,34,91,100,0,0,49140,1189,47950,210,405,210,30,10.673,-1,-1,-1,-1,22229406358,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:23.895,0,NVIDIA RTX 6000 Ada Generation,33,91,100,0,0,49140,1189,47950,210,405,210,30,10.625,-1,-1,-1,-1,22229416481,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:24.902,0,NVIDIA RTX 6000 Ada Generation,33,91,100,0,0,49140,1189,47950,210,405,210,30,10.602,-1,-1,-1,-1,22229426622,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:25.909,0,NVIDIA RTX 6000 Ada Generation,33,91,100,0,0,49140,1189,47950,210,405,210,30,10.638,-1,-1,-1,-1,22229436561,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:26.916,0,NVIDIA RTX 6000 Ada Generation,33,91,100,0,0,49140,1189,47950,210,405,210,30,10.641,-1,-1,-1,-1,22229446356,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:27.923,0,NVIDIA RTX 6000 Ada Generation,33,91,100,0,0,49140,1189,47950,210,405,210,30,10.544,-1,-1,-1,-1,22229456225,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:28.931,0,NVIDIA RTX 6000 Ada Generation,33,91,100,0,0,49140,1189,47950,210,405,210,30,10.58,-1,-1,-1,-1,22229466010,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:29.938,0,NVIDIA RTX 6000 Ada Generation,33,91,100,0,0,49140,1189,47950,210,405,210,30,10.606,-1,-1,-1,-1,22229475818,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:30.945,0,NVIDIA RTX 6000 Ada Generation,33,91,100,0,0,49140,1189,47950,210,405,210,30,10.688,-1,-1,-1,-1,22229485405,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
2025-09-17 10:44:31.952,0,NVIDIA RTX 6000 Ada Generation,33,91,100,0,0,49140,1189,47950,210,405,210,30,10.691,-1,-1,-1,-1,22229496086,1,"nvclock=210, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=405, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=810, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1",3105
