timestamp_ns,gpu_index,name,temperature_C,util_gpu_percent,util_mem_percent,mem_total_MB,mem_used_MB,mem_free_MB,clock_sm_MHz,clock_mem_MHz,clock_graphics_MHz,fan_speed_percent,power_draw_W,ecc_volatile_corrected,ecc_volatile_uncorrected,ecc_aggregate_corrected,ecc_aggregate_uncorrected,total_energy_mJ,clock_freq,adaptive_clock_frequency
2025-09-16 09:52:35.880,0,NVIDIA RTX 6000 Ada Generation,45,0,0,49140,758,48382,1410,810,1410,30,34.315,-1,-1,-1,-1,21230766218,1,"nvclock=1410, nvclockmin=210, nvclockmax=405, nvclockeditable=1, memclock=810, memclockmin=405, memclockmax=405, memclockeditable=1, memTransferRate=1620, memTransferRatemin=810, memTransferRatemax=810, memTransferRateeditable=1"
2025-09-16 09:52:36.892,0,NVIDIA RTX 6000 Ada Generation,53,0,0,49140,1207,47932,2760,9501,2760,30,147.094,-1,-1,-1,-1,21230928661,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-16 09:52:38.072,0,NVIDIA RTX 6000 Ada Generation,50,18,0,49140,1213,47926,2760,9501,2760,30,165.435,-1,-1,-1,-1,21231096984,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-16 09:52:39.079,0,NVIDIA RTX 6000 Ada Generation,52,53,0,49140,1207,47932,2745,9501,2745,30,176.676,-1,-1,-1,-1,21231287454,1,"nvclock=2745, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-16 09:52:40.086,0,NVIDIA RTX 6000 Ada Generation,51,3,0,49140,1213,47926,2760,9501,2760,30,166.188,-1,-1,-1,-1,21231439478,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-16 09:52:41.091,0,NVIDIA RTX 6000 Ada Generation,52,21,0,49140,1213,47926,2760,9501,2760,30,164.4,-1,-1,-1,-1,21231592564,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-16 09:52:42.099,0,NVIDIA RTX 6000 Ada Generation,54,100,0,49140,1213,47926,2745,9501,2745,30,186.162,-1,-1,-1,-1,21231781942,1,"nvclock=2745, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-16 09:52:43.105,0,NVIDIA RTX 6000 Ada Generation,53,0,0,49140,1213,47926,2760,9501,2760,30,185.778,-1,-1,-1,-1,21231965778,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-16 09:52:44.156,0,NVIDIA RTX 6000 Ada Generation,54,1,0,49140,1207,47932,2760,9501,2760,30,171.057,-1,-1,-1,-1,21232135855,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
2025-09-16 09:52:45.161,0,NVIDIA RTX 6000 Ada Generation,53,2,0,49140,1207,47932,2760,9501,2760,30,168.362,-1,-1,-1,-1,21232308215,1,"nvclock=2760, nvclockmin=210, nvclockmax=3105, nvclockeditable=1, memclock=9501, memclockmin=9501, memclockmax=9501, memclockeditable=1, memTransferRate=19002, memTransferRatemin=19002, memTransferRatemax=19002, memTransferRateeditable=1"
