timestamp_ns,gpu_index,name,temperature_C,util_gpu_percent,util_mem_percent,mem_total_MB,mem_used_MB,mem_free_MB,clock_sm_MHz,clock_mem_MHz,clock_graphics_MHz,fan_speed_percent,power_draw_W,ecc_volatile_corrected,ecc_volatile_uncorrected,ecc_aggregate_corrected,ecc_aggregate_uncorrected,total_energy_mJ
2025-05-19 22:04:41.799,0,NVIDIA GeForce RTX 4060 Laptop GPU,38,0,0,8188,353,7835,1470,7000,1470,-1,8.262,-1,-1,-1,-1,33534987
2025-05-19 22:04:42.813,0,NVIDIA GeForce RTX 4060 Laptop GPU,41,95,21,8188,7933,255,1380,7000,1380,-1,15.372,-1,-1,-1,-1,33620992
2025-05-19 22:04:43.817,0,NVIDIA GeForce RTX 4060 Laptop GPU,44,98,20,8188,7933,255,1395,5500,1395,-1,35.349,-1,-1,-1,-1,33755785
2025-05-19 22:04:44.820,0,NVIDIA GeForce RTX 4060 Laptop GPU,44,99,18,8188,7933,255,1950,5500,1950,-1,34.716,-1,-1,-1,-1,33873413
2025-05-19 22:04:45.824,0,NVIDIA GeForce RTX 4060 Laptop GPU,45,100,2,8188,7933,255,1950,5500,1950,-1,34.518,-1,-1,-1,-1,33945542
2025-05-19 22:04:46.831,0,NVIDIA GeForce RTX 4060 Laptop GPU,46,99,30,8188,7933,255,2040,5500,2040,-1,31.043,-1,-1,-1,-1,33999081
2025-05-19 22:04:47.835,0,NVIDIA GeForce RTX 4060 Laptop GPU,45,99,20,8188,7933,255,1395,5500,1395,-1,34.853,-1,-1,-1,-1,34084899
2025-05-19 22:04:48.839,0,NVIDIA GeForce RTX 4060 Laptop GPU,46,99,13,8188,7933,255,2010,5500,2010,-1,34.406,-1,-1,-1,-1,34182777
2025-05-19 22:04:49.843,0,NVIDIA GeForce RTX 4060 Laptop GPU,46,100,2,8188,7933,255,1935,5500,1935,-1,35.27,-1,-1,-1,-1,34280551
2025-05-19 22:04:50.851,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,99,36,8188,7933,255,1755,5500,1755,-1,31.367,-1,-1,-1,-1,34350775
2025-05-19 22:04:51.855,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,99,20,8188,7933,255,1500,5500,1500,-1,35.004,-1,-1,-1,-1,34437886
