timestamp_ns,gpu_index,name,temperature_C,util_gpu_percent,util_mem_percent,mem_total_MB,mem_used_MB,mem_free_MB,clock_sm_MHz,clock_mem_MHz,clock_graphics_MHz,fan_speed_percent,power_draw_W,ecc_volatile_corrected,ecc_volatile_uncorrected,ecc_aggregate_corrected,ecc_aggregate_uncorrected,total_energy_mJ
2025-05-19 23:15:56.657,0,NVIDIA GeForce RTX 4060 Laptop GPU,38,0,0,8188,353,7835,1470,7000,1470,-1,8.161,-1,-1,-1,-1,102713288
2025-05-19 23:15:57.667,0,NVIDIA GeForce RTX 4060 Laptop GPU,41,95,26,8188,7933,255,1425,7000,1425,-1,15.145,-1,-1,-1,-1,102784190
2025-05-19 23:15:58.675,0,NVIDIA GeForce RTX 4060 Laptop GPU,44,99,20,8188,7933,255,1440,5500,1440,-1,35.433,-1,-1,-1,-1,102899109
2025-05-19 23:15:59.679,0,NVIDIA GeForce RTX 4060 Laptop GPU,45,99,14,8188,7933,255,2010,5500,2010,-1,34.329,-1,-1,-1,-1,103032215
2025-05-19 23:16:00.682,0,NVIDIA GeForce RTX 4060 Laptop GPU,45,100,2,8188,7933,255,1965,5500,1965,-1,35.078,-1,-1,-1,-1,103172853
2025-05-19 23:16:01.686,0,NVIDIA GeForce RTX 4060 Laptop GPU,45,99,36,8188,7933,255,1530,5500,1530,-1,31.414,-1,-1,-1,-1,103240393
2025-05-19 23:16:02.691,0,NVIDIA GeForce RTX 4060 Laptop GPU,46,99,20,8188,7933,255,1470,5500,1470,-1,35.074,-1,-1,-1,-1,103325420
2025-05-19 23:16:03.695,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,99,3,8188,7933,255,2010,5500,2010,-1,34.573,-1,-1,-1,-1,103427597
2025-05-19 23:16:04.698,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,100,2,8188,7933,255,1980,5500,1980,-1,35.008,-1,-1,-1,-1,103507702
2025-05-19 23:16:05.701,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,91,33,8188,7933,255,1500,5500,1500,-1,31.12,-1,-1,-1,-1,103600493
2025-05-19 23:16:06.710,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,99,20,8188,7933,255,1470,5500,1470,-1,35.361,-1,-1,-1,-1,103716307
2025-05-19 23:16:07.714,0,NVIDIA GeForce RTX 4060 Laptop GPU,48,100,3,8188,7933,255,2010,5500,2010,-1,34.703,-1,-1,-1,-1,103845229
2025-05-19 23:16:08.717,0,NVIDIA GeForce RTX 4060 Laptop GPU,48,100,2,8188,7933,255,1980,5500,1980,-1,35.056,-1,-1,-1,-1,103991085
2025-05-19 23:16:09.720,0,NVIDIA GeForce RTX 4060 Laptop GPU,48,98,18,8188,7933,255,1470,5500,1470,-1,31.756,-1,-1,-1,-1,104058618
2025-05-19 23:16:10.729,0,NVIDIA GeForce RTX 4060 Laptop GPU,48,99,19,8188,7933,255,1470,5500,1470,-1,34.959,-1,-1,-1,-1,104147014
2025-05-19 23:16:11.734,0,NVIDIA GeForce RTX 4060 Laptop GPU,49,100,2,8188,7933,255,2010,5500,2010,-1,34.856,-1,-1,-1,-1,104239917
2025-05-19 23:16:12.738,0,NVIDIA GeForce RTX 4060 Laptop GPU,48,100,2,8188,4317,3871,1995,5500,1995,-1,35.081,-1,-1,-1,-1,104345167
2025-05-19 23:16:13.742,0,NVIDIA GeForce RTX 4060 Laptop GPU,49,95,19,8188,7933,255,1470,5500,1470,-1,31.96,-1,-1,-1,-1,104480431
2025-05-19 23:16:14.751,0,NVIDIA GeForce RTX 4060 Laptop GPU,49,99,21,8188,7933,255,1470,5500,1470,-1,35.169,-1,-1,-1,-1,104561190
2025-05-19 23:16:15.755,0,NVIDIA GeForce RTX 4060 Laptop GPU,50,100,2,8188,7933,255,1995,5500,1995,-1,34.806,-1,-1,-1,-1,104628400
2025-05-19 23:16:16.758,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,100,2,8188,7933,255,2040,5500,2040,-1,35.059,-1,-1,-1,-1,104702613
2025-05-19 23:16:17.766,0,NVIDIA GeForce RTX 4060 Laptop GPU,50,98,20,8188,7933,255,1470,5500,1470,-1,31.655,-1,-1,-1,-1,104828238
2025-05-19 23:16:18.770,0,NVIDIA GeForce RTX 4060 Laptop GPU,50,99,21,8188,7933,255,1425,5500,1425,-1,34.928,-1,-1,-1,-1,104928608
2025-05-19 23:16:19.774,0,NVIDIA GeForce RTX 4060 Laptop GPU,51,100,2,8188,7933,255,1980,5500,1980,-1,34.879,-1,-1,-1,-1,104998395
2025-05-19 23:16:20.778,0,NVIDIA GeForce RTX 4060 Laptop GPU,48,67,14,8188,7933,255,2040,5500,2040,-1,32.625,-1,-1,-1,-1,105046296
2025-05-19 23:16:21.786,0,NVIDIA GeForce RTX 4060 Laptop GPU,51,98,21,8188,7933,255,1395,5500,1395,-1,32.284,-1,-1,-1,-1,105108121
2025-05-19 23:16:22.791,0,NVIDIA GeForce RTX 4060 Laptop GPU,51,99,20,8188,7933,255,1455,5500,1455,-1,34.918,-1,-1,-1,-1,105178368
2025-05-19 23:16:23.794,0,NVIDIA GeForce RTX 4060 Laptop GPU,51,100,2,8188,7933,255,1965,5500,1965,-1,34.857,-1,-1,-1,-1,105256337
2025-05-19 23:16:24.797,0,NVIDIA GeForce RTX 4060 Laptop GPU,51,65,37,8188,7933,255,2040,5500,2040,-1,32.132,-1,-1,-1,-1,105343114
2025-05-19 23:16:25.804,0,NVIDIA GeForce RTX 4060 Laptop GPU,51,99,21,8188,7933,255,1500,5500,1500,-1,33.565,-1,-1,-1,-1,105438170
2025-05-19 23:16:26.808,0,NVIDIA GeForce RTX 4060 Laptop GPU,51,99,21,8188,7933,255,1455,5500,1455,-1,34.956,-1,-1,-1,-1,105520853
2025-05-19 23:16:27.812,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,100,2,8188,7933,255,1965,5500,1965,-1,34.634,-1,-1,-1,-1,105595917
2025-05-19 23:16:28.815,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,59,30,8188,7933,255,2040,7000,2040,-1,32.486,-1,-1,-1,-1,105673065
2025-05-19 23:16:29.828,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,99,20,8188,7933,255,1410,5500,1410,-1,35.165,-1,-1,-1,-1,105773631
2025-05-19 23:16:30.832,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,99,20,8188,7933,255,1410,5500,1410,-1,34.943,-1,-1,-1,-1,105893391
2025-05-19 23:16:31.836,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,100,2,8188,7933,255,1905,5500,1905,-1,34.593,-1,-1,-1,-1,106030370
2025-05-19 23:16:32.841,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,66,34,8188,7933,255,1470,5500,1470,-1,31.592,-1,-1,-1,-1,106136625
2025-05-19 23:16:33.845,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,99,21,8188,7933,255,1455,5500,1455,-1,34.706,-1,-1,-1,-1,106206977
2025-05-19 23:16:34.848,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,98,21,8188,7933,255,1515,5500,1515,-1,35.097,-1,-1,-1,-1,106291271
2025-05-19 23:16:35.852,0,NVIDIA GeForce RTX 4060 Laptop GPU,53,100,2,8188,7933,255,1905,5500,1905,-1,34.793,-1,-1,-1,-1,106389700
2025-05-19 23:16:36.860,0,NVIDIA GeForce RTX 4060 Laptop GPU,51,78,37,8188,7933,255,1470,5500,1470,-1,32.072,-1,-1,-1,-1,106490640
2025-05-19 23:16:37.864,0,NVIDIA GeForce RTX 4060 Laptop GPU,53,99,20,8188,7933,255,1395,5500,1395,-1,35.103,-1,-1,-1,-1,106611453
2025-05-19 23:16:38.868,0,NVIDIA GeForce RTX 4060 Laptop GPU,53,99,20,8188,7933,255,1770,5500,1770,-1,34.685,-1,-1,-1,-1,106747258
2025-05-19 23:16:39.874,0,NVIDIA GeForce RTX 4060 Laptop GPU,53,100,2,8188,7933,255,1905,5500,1905,-1,34.721,-1,-1,-1,-1,106825263
2025-05-19 23:16:40.881,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,88,38,8188,7933,255,1815,5500,1815,-1,31.991,-1,-1,-1,-1,106889803
2025-05-19 23:16:41.885,0,NVIDIA GeForce RTX 4060 Laptop GPU,53,98,20,8188,7933,255,1395,5500,1395,-1,34.778,-1,-1,-1,-1,106971577
2025-05-19 23:16:42.888,0,NVIDIA GeForce RTX 4060 Laptop GPU,53,99,20,8188,7933,255,1875,5500,1875,-1,34.519,-1,-1,-1,-1,107070471
2025-05-19 23:16:43.891,0,NVIDIA GeForce RTX 4060 Laptop GPU,54,100,2,8188,7933,255,1905,5500,1905,-1,34.715,-1,-1,-1,-1,107196467
2025-05-19 23:16:44.897,0,NVIDIA GeForce RTX 4060 Laptop GPU,52,95,39,8188,7933,255,1995,5500,1995,-1,31.73,-1,-1,-1,-1,107325078
2025-05-19 23:16:45.901,0,NVIDIA GeForce RTX 4060 Laptop GPU,54,99,20,8188,7933,255,1380,5500,1380,-1,34.792,-1,-1,-1,-1,107391965
2025-05-19 23:16:46.905,0,NVIDIA GeForce RTX 4060 Laptop GPU,54,99,20,8188,7933,255,1935,5500,1935,-1,34.424,-1,-1,-1,-1,107450553
2025-05-19 23:16:47.908,0,NVIDIA GeForce RTX 4060 Laptop GPU,54,100,2,8188,7933,255,1905,5500,1905,-1,35.212,-1,-1,-1,-1,107502353
2025-05-19 23:16:48.920,0,NVIDIA GeForce RTX 4060 Laptop GPU,53,97,54,8188,7933,255,2025,5500,2025,-1,30.701,-1,-1,-1,-1,107562267
2025-05-19 23:16:49.940,0,NVIDIA GeForce RTX 4060 Laptop GPU,55,97,28,8188,7933,255,1665,5500,1665,-1,33.993,-1,-1,-1,-1,107639027
2025-05-19 23:16:50.944,0,NVIDIA GeForce RTX 4060 Laptop GPU,54,98,20,8188,7933,255,1425,5500,1425,-1,34.801,-1,-1,-1,-1,107740035
2025-05-19 23:16:51.948,0,NVIDIA GeForce RTX 4060 Laptop GPU,55,99,3,8188,7933,255,1965,5500,1965,-1,34.559,-1,-1,-1,-1,107820159
2025-05-19 23:16:52.955,0,NVIDIA GeForce RTX 4060 Laptop GPU,55,100,2,8188,7933,255,1950,5500,1950,-1,35.076,-1,-1,-1,-1,107900053
2025-05-19 23:16:53.959,0,NVIDIA GeForce RTX 4060 Laptop GPU,55,97,33,8188,7933,255,1455,5500,1455,-1,31.953,-1,-1,-1,-1,107973651
2025-05-19 23:16:54.962,0,NVIDIA GeForce RTX 4060 Laptop GPU,55,99,20,8188,7933,255,1515,5500,1515,-1,34.932,-1,-1,-1,-1,108039986
2025-05-19 23:16:55.966,0,NVIDIA GeForce RTX 4060 Laptop GPU,55,97,3,8188,7933,255,1965,5500,1965,-1,34.822,-1,-1,-1,-1,108113619
2025-05-19 23:16:56.973,0,NVIDIA GeForce RTX 4060 Laptop GPU,55,100,2,8188,7933,255,1935,5500,1935,-1,35.08,-1,-1,-1,-1,108193883
2025-05-19 23:16:57.977,0,NVIDIA GeForce RTX 4060 Laptop GPU,55,97,33,8188,7933,255,1425,5500,1425,-1,32.202,-1,-1,-1,-1,108291631
2025-05-19 23:16:58.981,0,NVIDIA GeForce RTX 4060 Laptop GPU,55,99,20,8188,7933,255,1440,5500,1440,-1,34.941,-1,-1,-1,-1,108419412
2025-05-19 23:16:59.984,0,NVIDIA GeForce RTX 4060 Laptop GPU,56,100,3,8188,7933,255,1950,5500,1950,-1,34.848,-1,-1,-1,-1,108552782
2025-05-19 23:17:00.992,0,NVIDIA GeForce RTX 4060 Laptop GPU,56,100,2,8188,7933,255,1950,5500,1950,-1,35.064,-1,-1,-1,-1,108631362
2025-05-19 23:17:01.996,0,NVIDIA GeForce RTX 4060 Laptop GPU,56,96,34,8188,7933,255,1440,5500,1440,-1,32.389,-1,-1,-1,-1,108725333
2025-05-19 23:17:03.000,0,NVIDIA GeForce RTX 4060 Laptop GPU,56,99,20,8188,7933,255,1440,5500,1440,-1,34.927,-1,-1,-1,-1,108837964
2025-05-19 23:17:04.003,0,NVIDIA GeForce RTX 4060 Laptop GPU,56,100,3,8188,7933,255,1965,5500,1965,-1,34.604,-1,-1,-1,-1,108963988
2025-05-19 23:17:05.011,0,NVIDIA GeForce RTX 4060 Laptop GPU,56,100,2,8188,7933,255,1965,5500,1965,-1,35.103,-1,-1,-1,-1,109109166
2025-05-19 23:17:06.016,0,NVIDIA GeForce RTX 4060 Laptop GPU,56,95,33,8188,7933,255,1395,5500,1395,-1,32.044,-1,-1,-1,-1,109180930
2025-05-19 23:17:07.019,0,NVIDIA GeForce RTX 4060 Laptop GPU,56,99,20,8188,7933,255,1425,5500,1425,-1,34.934,-1,-1,-1,-1,109262449
2025-05-19 23:17:08.022,0,NVIDIA GeForce RTX 4060 Laptop GPU,56,100,2,8188,7933,255,1950,5500,1950,-1,34.66,-1,-1,-1,-1,109359576
2025-05-19 23:17:09.030,0,NVIDIA GeForce RTX 4060 Laptop GPU,56,100,2,8188,7933,255,1935,5500,1935,-1,35.1,-1,-1,-1,-1,109463723
2025-05-19 23:17:10.033,0,NVIDIA GeForce RTX 4060 Laptop GPU,56,92,18,8188,7933,255,1425,5500,1425,-1,32.105,-1,-1,-1,-1,109581337
2025-05-19 23:17:11.037,0,NVIDIA GeForce RTX 4060 Laptop GPU,56,99,20,8188,7933,255,1425,5500,1425,-1,34.911,-1,-1,-1,-1,109717776
2025-05-19 23:17:12.040,0,NVIDIA GeForce RTX 4060 Laptop GPU,57,100,2,8188,7933,255,1950,5500,1950,-1,34.55,-1,-1,-1,-1,109836621
2025-05-19 23:17:13.048,0,NVIDIA GeForce RTX 4060 Laptop GPU,57,100,2,8188,7933,255,1965,5500,1965,-1,35.06,-1,-1,-1,-1,109891068
2025-05-19 23:17:14.051,0,NVIDIA GeForce RTX 4060 Laptop GPU,56,98,18,8188,7933,255,1425,5500,1425,-1,32.106,-1,-1,-1,-1,109955196
2025-05-19 23:17:15.055,0,NVIDIA GeForce RTX 4060 Laptop GPU,56,99,20,8188,7933,255,1425,5500,1425,-1,34.985,-1,-1,-1,-1,110023171
2025-05-19 23:17:16.058,0,NVIDIA GeForce RTX 4060 Laptop GPU,57,100,2,8188,7933,255,1950,5500,1950,-1,34.75,-1,-1,-1,-1,110106012
2025-05-19 23:17:17.062,0,NVIDIA GeForce RTX 4060 Laptop GPU,57,100,2,8188,7933,255,1950,5500,1950,-1,35.068,-1,-1,-1,-1,110203727
2025-05-19 23:17:18.067,0,NVIDIA GeForce RTX 4060 Laptop GPU,57,98,17,8188,7933,255,1425,5500,1425,-1,31.778,-1,-1,-1,-1,110291401
2025-05-19 23:17:19.071,0,NVIDIA GeForce RTX 4060 Laptop GPU,57,99,20,8188,7933,255,1500,5500,1500,-1,34.964,-1,-1,-1,-1,110367364
2025-05-19 23:17:20.074,0,NVIDIA GeForce RTX 4060 Laptop GPU,57,100,2,8188,7933,255,1965,5500,1965,-1,34.777,-1,-1,-1,-1,110449514
2025-05-19 23:17:21.078,0,NVIDIA GeForce RTX 4060 Laptop GPU,57,100,2,8188,7933,255,1950,5500,1950,-1,35.055,-1,-1,-1,-1,110545380
