timestamp_ns,gpu_index,name,temperature_C,util_gpu_percent,util_mem_percent,mem_total_MB,mem_used_MB,mem_free_MB,clock_sm_MHz,clock_mem_MHz,clock_graphics_MHz,fan_speed_percent,power_draw_W,ecc_volatile_corrected,ecc_volatile_uncorrected,ecc_aggregate_corrected,ecc_aggregate_uncorrected,total_energy_mJ
2025-05-19 23:51:29.080,0,NVIDIA GeForce RTX 4060 Laptop GPU,39,0,0,8188,353,7835,1470,7000,1470,-1,8.15,-1,-1,-1,-1,136596870
2025-05-19 23:51:30.094,0,NVIDIA GeForce RTX 4060 Laptop GPU,42,96,22,8188,7933,255,1455,5500,1455,-1,15.118,-1,-1,-1,-1,136679291
2025-05-19 23:51:31.098,0,NVIDIA GeForce RTX 4060 Laptop GPU,44,99,21,8188,7933,255,1440,5500,1440,-1,34.73,-1,-1,-1,-1,136802896
2025-05-19 23:51:32.101,0,NVIDIA GeForce RTX 4060 Laptop GPU,45,99,15,8188,7933,255,2040,5500,2040,-1,34.381,-1,-1,-1,-1,136941833
2025-05-19 23:51:33.107,0,NVIDIA GeForce RTX 4060 Laptop GPU,46,100,2,8188,7933,255,2010,5500,2010,-1,34.942,-1,-1,-1,-1,137021706
2025-05-19 23:51:34.113,0,NVIDIA GeForce RTX 4060 Laptop GPU,46,98,36,8188,7933,255,1500,5500,1500,-1,31.232,-1,-1,-1,-1,137074570
2025-05-19 23:51:35.117,0,NVIDIA GeForce RTX 4060 Laptop GPU,46,99,20,8188,7933,255,1440,5500,1440,-1,35.182,-1,-1,-1,-1,137156376
2025-05-19 23:51:36.121,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,100,3,8188,7933,255,2040,5500,2040,-1,34.446,-1,-1,-1,-1,137251959
2025-05-19 23:51:37.124,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,100,2,8188,7933,255,2010,5500,2010,-1,34.967,-1,-1,-1,-1,137354808
2025-05-19 23:51:38.133,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,98,23,8188,7933,255,1515,5500,1515,-1,31.348,-1,-1,-1,-1,137428911
2025-05-19 23:51:39.137,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,99,20,8188,7933,255,1530,5500,1530,-1,34.941,-1,-1,-1,-1,137509770
2025-05-19 23:51:40.140,0,NVIDIA GeForce RTX 4060 Laptop GPU,48,100,2,8188,7933,255,2040,5500,2040,-1,34.763,-1,-1,-1,-1,137590990
2025-05-19 23:51:41.143,0,NVIDIA GeForce RTX 4060 Laptop GPU,48,100,2,8188,7933,255,2025,5500,2025,-1,35.01,-1,-1,-1,-1,137682547
2025-05-19 23:51:42.150,0,NVIDIA GeForce RTX 4060 Laptop GPU,48,95,19,8188,7933,255,1500,5500,1500,-1,32.008,-1,-1,-1,-1,137802879
2025-05-19 23:51:43.156,0,NVIDIA GeForce RTX 4060 Laptop GPU,48,99,21,8188,7933,255,1470,5500,1470,-1,34.949,-1,-1,-1,-1,137867010
2025-05-19 23:51:44.160,0,NVIDIA GeForce RTX 4060 Laptop GPU,49,100,2,8188,7933,255,2040,5500,2040,-1,34.73,-1,-1,-1,-1,137934198
2025-05-19 23:51:45.164,0,NVIDIA GeForce RTX 4060 Laptop GPU,46,100,2,8188,7933,255,2040,5500,2040,-1,34.758,-1,-1,-1,-1,138009625
2025-05-19 23:51:46.179,0,NVIDIA GeForce RTX 4060 Laptop GPU,49,95,20,8188,7933,255,1470,5500,1470,-1,31.803,-1,-1,-1,-1,138133212
2025-05-19 23:51:47.182,0,NVIDIA GeForce RTX 4060 Laptop GPU,49,99,21,8188,7933,255,1470,5500,1470,-1,34.835,-1,-1,-1,-1,138277753
