timestamp_ns,gpu_index,name,temperature_C,util_gpu_percent,util_mem_percent,mem_total_MB,mem_used_MB,mem_free_MB,clock_sm_MHz,clock_mem_MHz,clock_graphics_MHz,fan_speed_percent,power_draw_W,ecc_volatile_corrected,ecc_volatile_uncorrected,ecc_aggregate_corrected,ecc_aggregate_uncorrected,total_energy_mJ
2025-05-21 21:36:07.779,0,NVIDIA GeForce RTX 4060 Laptop GPU,46,100,0,8188,353,7835,2040,7000,2040,-1,12.395,-1,-1,-1,-1,4442691
2025-05-21 21:36:08.643,0,NVIDIA GeForce RTX 4060 Laptop GPU,50,88,16,8188,4317,3871,1500,5500,1500,-1,19.605,-1,-1,-1,-1,4500565
2025-05-21 21:36:08.784,0,NVIDIA GeForce RTX 4060 Laptop GPU,49,77,16,8188,4317,3871,1500,5500,1500,-1,21.012,-1,-1,-1,-1,4510220
2025-05-21 21:36:09.647,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,100,19,8188,353,7835,2040,5500,2040,-1,29.188,-1,-1,-1,-1,4596893
2025-05-21 21:36:09.788,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,100,0,8188,353,7835,2040,5500,2040,-1,25.482,-1,-1,-1,-1,4607789
2025-05-21 21:36:10.650,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,100,0,8188,353,7835,2040,7000,2040,-1,11.934,-1,-1,-1,-1,4719488
2025-05-21 21:36:10.791,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,100,0,8188,353,7835,2040,7000,2040,-1,12.065,-1,-1,-1,-1,4731378
2025-05-21 21:36:11.654,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,100,0,8188,353,7835,2040,7000,2040,-1,12.484,-1,-1,-1,-1,4795150
2025-05-21 21:36:11.794,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,100,0,8188,353,7835,2040,7000,2040,-1,12.486,-1,-1,-1,-1,4800115
2025-05-21 21:36:12.661,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,100,0,8188,353,7835,2040,7000,2040,-1,12.491,-1,-1,-1,-1,4851425
2025-05-21 21:36:12.800,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,100,0,8188,353,7835,2040,7000,2040,-1,12.485,-1,-1,-1,-1,4858352
2025-05-21 21:36:13.664,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,100,0,8188,353,7835,2040,7000,2040,-1,12.473,-1,-1,-1,-1,4918470
2025-05-21 21:36:13.803,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,100,0,8188,353,7835,2040,7000,2040,-1,12.473,-1,-1,-1,-1,4927056
2025-05-21 21:36:14.667,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,100,0,8188,353,7835,2040,7000,2040,-1,12.473,-1,-1,-1,-1,4995993
2025-05-21 21:36:14.806,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,100,0,8188,353,7835,2040,7000,2040,-1,12.476,-1,-1,-1,-1,5006260
2025-05-21 21:36:15.669,0,NVIDIA GeForce RTX 4060 Laptop GPU,47,100,0,8188,353,7835,2040,7000,2040,-1,12.475,-1,-1,-1,-1,5083723
